function	feces1	feces2	feces3	feces4	feces5	feces6	plaque1	plaque2	plaque3	plaque4	plaque5	plaque6	saliva1	saliva2	saliva3	saliva4	saliva5	saliva6
K01169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0
K01173	377.4	146.29	654.1100000000001	133.60000000000002	188.13000000000002	0.0	1079.9	302.0	408.25	500.0	630.0	221.17000000000002	336.5	891.0	970.0	1017.0	315.0	920.5
K01174	0.0	0.0	0.0	0.0	0.0	1.0	146.98	78.0	156.57999999999998	19.66	189.5	60.66	71.49	57.339999999999996	60.31999999999999	57.34	117.01	119.32
K01175	0.0	0.0	0.0	0.0	0.0	0.0	1.6600000000000001	0.0	0.0	5.0	0.0	1.0	1.8399999999999999	48.18000000000001	5.85	71.82	15.51	11.0
K01176	220.0	148.76999999999998	388.37	103.3	80.42	28.5	729.65	349.5	293.44000000000005	351.59	419.18	194.54000000000002	307.72	835.3199999999999	874.47	1095.62	795.9300000000001	810.11
K01179	1222.28	491.34000000000003	1030.27	312.8	388.62	100.3	253.45	33.99	43.25	33.0	168.5	67.25	57.5	33.0	51.0	26.0	56.0	170.0
K01181	264.14	23.34	179.92000000000004	0.8	33.29	0.0	44.2	9.0	14.0	11.0	20.0	16.0	12.0	3.0	4.0	2.0	12.0	16.0
K01182	105.25	344.75	726.75	345.0	527.25	286.05	174.84	38.17	77.25	66.0	75.0	74.58	174.75	270.59000000000003	187.74	251.34	290.40999999999997	311.65
K01183	270.41999999999996	12.14	0.71	10.0	249.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01185	17.62	0.25	11.0	0.0	2.5	0.0	204.91	82.5	291.25	137.0	390.0	167.0	97.34	30.680000000000007	70.85000000000001	77.32	53.010000000000005	62.5
K01186	314.76	8.39	43.71	6.0	141.12	11.8	504.55	121.66	378.24	256.08	475.75	157.82999999999998	345.17	1212.65	964.2700000000001	1330.2	780.78	628.31
K01187	2162.24	245.7	852.05	414.5	817.6399999999999	242.4	748.5	111.58	126.5	94.0	337.25	138.67000000000002	274.25	255.25	415.75	391.5	294.75	555.08
K01190	3257.6	763.1700000000001	2739.0400000000004	914.4	2116.5	630.8	2363.3599999999997	514.65	1060.4099999999999	745.5899999999999	1743.58	543.35	1096.5099999999998	1896.0700000000004	1900.2200000000005	2168.3099999999995	1112.8000000000002	1966.87
K01191	90.03	47.75	2.25	92.0	40.09	65.75	41.05	45.83	12.49	85.09	4.58	20.92	89.67	429.81999999999994	329.77	491.45	441.19	238.06
K01192	322.39	35.89	22.46	90.0	234.96	44.25	3.0	21.0	219.0	51.0	268.0	45.67	67.25	235.0	129.0	200.0	35.0	41.0
K01193	157.39	402.82	921.9200000000001	352.0	583.09	275.45	822.7600000000001	337.0	176.35	301.51	342.26	192.36	342.54999999999995	1030.35	859.2200000000001	1199.78	1107.27	873.9200000000002
K01194	0.0	0.5	0.0	33.0	0.5	0.0	25.0	3.0	11.0	0.0	5.0	0.0	4.0	0.0	1.0	0.0	1.0	0.0
K01195	89.28	7.5	0.0	26.5	34.84	18.3	0.0	0.5	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01197	260.76	56.39	10.71	1.0	161.46000000000004	0.0	225.0	49.33	101.0	120.0	116.5	46.0	32.5	343.0	294.0	311.0	95.0	242.0
K01198	34.25	83.25	121.75	83.5	327.5	11.75	0.0	0.5	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01200	326.64	124.90999999999998	357.08000000000004	112.8	423.13	83.5	580.9000000000001	299.58	249.27	340.09999999999997	313.01	116.12	243.89000000000001	652.6600000000001	664.47	836.9499999999999	757.67	677.61
K01201	59.39	36.03	37.17	7.0	137.25	2.25	251.5	12.5	28.25	12.0	87.5	30.25	136.5	6.0	22.0	26.0	9.5	33.75
K01205	576.24	20.64	22.71	0.0	315.45000000000005	0.0	102.25	65.16	68.0	231.0	81.0	2.0	32.0	9.0	25.0	28.0	17.0	35.25
K01206	1946.64	167.23	486.97	170.0	1158.6100000000001	13.8	1409.25	396.67	945.7399999999999	795.5200000000001	1376.6599999999999	377.42999999999995	743.5000000000001	1104.04	1204.5	1270.0	714.2800000000001	1306.73
K01207	534.25	222.75	592.0899999999999	218.5	225.16	178.25	671.16	60.66	235.5	87.0	385.0	99.87	350.93999999999994	303.61	350.55000000000007	658.19	587.7499999999999	556.1
K01209	1010.9	146.43	589.82	159.10000000000002	422.42	197.5	96.4	55.5	45.0	125.0	83.5	24.67	53.0	21.75	28.25	7.5	16.5	50.0
K01210	2.75	26.75	9.75	35.0	95.0	11.75	138.5	19.5	41.5	5.0	69.0	20.5	14.0	3.0	8.0	7.0	12.0	13.0
K01212	15.0	19.2	116.20000000000002	0.8	0.0	0.0	145.45	45.5	98.0	114.0	108.5	42.0	26.5	109.0	171.0	110.0	59.0	198.25
K01215	0.0	0.5700000000000001	0.17	0.0	1.42	23.6	38.95	172.82999999999998	24.11	108.08	8.85	23.03	92.97	420.07	328.55	490.20000000000005	460.26000000000005	257.7
K01218	175.53	11.25	76.76	33.0	83.84	2.25	268.0	84.0	126.0	237.0	130.0	11.0	45.0	14.0	48.0	50.0	40.0	92.0
K01220	0.0	0.0	32.0	21.0	50.25	1.0	111.88	450.58000000000004	56.41	175.75	71.58	56.0	124.75	419.06999999999994	318.85	464.12	404.36	234.23
K01222	9.0	75.0	62.0	32.0	86.0	37.0	21.0	262.5	30.5	88.0	25.5	14.0	21.5	84.0	90.0	58.0	121.0	81.5
K01223	54.0	290.53999999999996	449.34000000000003	160.0	250.84	246.4	614.8299999999999	638.0799999999999	165.25	438.7	292.45	187.10000000000002	445.98	1272.26	1027.6999999999998	1473.4599999999998	1403.63	1042.3700000000003
K01224	376.14	54.7	454.19999999999993	31.3	187.17000000000002	73.5	232.7	203.5	104.0	167.0	159.5	22.0	86.0	34.0	67.0	61.0	17.0	66.5
K01226	7.0	0.5700000000000001	6.17	2.0	2.17	6.0	128.32	185.0	35.28	135.26	73.18	58.03	104.55	238.76	224.02999999999997	156.92000000000002	251.06000000000003	302.21
K01227	0.0	0.0	0.0	0.0	0.0	0.0	39.199999999999996	49.33	12.49	9.99	2.0	19.58	57.5	367.06999999999994	271.77	340.53	276.95	137.04999999999998
K01232	2.5	26.5	51.0	22.5	50.5	4.0	34.5	29.0	5.0	0.0	52.0	23.0	4.0	4.0	16.0	25.0	35.0	107.0
K01235	234.14	23.34	105.91	0.8	18.29	0.0	32.2	37.0	29.0	113.0	40.0	0.0	9.0	3.0	7.0	4.0	3.0	3.0
K01239	16.75	45.75	71.75	91.0	232.0	70.55	85.5	16.75	30.25	33.5	37.75	71.75	30.25	92.0	99.0	64.25	127.25	54.25
K01241	284.76	9.39	161.70999999999998	0.0	129.46	0.0	188.0	73.0	274.0	78.0	404.0	89.67	231.75	32.0	75.0	70.5	38.5	64.0
K01243	764.53	508.15999999999997	1195.4999999999998	456.8	698.0500000000001	249.85	1373.45	560.5	829.4300000000001	576.9999999999999	1031.16	341.13	790.5600000000001	1069.3599999999997	1156.9099999999996	1361.97	1089.5900000000001	1203.35
K01246	300.9	128.66	337.08000000000004	286.3	292.21000000000004	85.5	1309.4600000000003	406.58	528.52	466.75	673.9300000000001	184.81000000000003	496.65000000000003	1076.5299999999997	1125.4199999999998	1417.4799999999998	1213.0900000000001	1229.1899999999996
K01247	16.0	0.0	97.0	134.0	41.0	63.0	101.0	11.5	4.5	4.5	40.5	10.0	14.0	3.0	13.0	7.0	28.0	17.0
K01250	0.0	0.5	0.0	30.0	0.0	4.0	32.5	0.5	8.0	2.0	19.5	3.0	7.0	0.5	2.0	0.0	0.5	1.0
K01251	125.62	55.58	98.17	244.5	111.16	23.5	847.0	75.0	239.51	62.83	469.99	118.17	237.01	71.0	117.5	221.82999999999998	283.33	337.3299999999999
K01252	0.0	0.0	0.0	0.0	0.0	0.0	30.67	8.0	4.0	0.0	0.0	26.33	19.0	103.67	57.33	40.67	48.33	72.66
K01255	16.0	22.0	31.0	103.0	42.0	26.8	721.8000000000001	140.25	480.23999999999995	115.41	505.72999999999996	119.75999999999999	341.84	369.12000000000006	344.18999999999994	439.52	319.24999999999994	396.49
K01256	194.87	31.21	1.63	33.5	208.71000000000004	9.75	569.7	212.17	90.44	134.09	169.68	118.73	270.91	837.61	687.68	875.3100000000002	762.66	628.61
K01258	626.76	523.99	1140.42	687.3000000000001	697.21	207.3	1966.9399999999996	676.17	1085.1000000000004	666.0	1413.3100000000002	401.92999999999995	1003.6299999999998	1227.09	1254.5399999999997	1661.59	1311.19	1433.0899999999997
K01259	0.25	33.95	105.95	7.8	92.0	2.25	180.32	142.5	154.82	115.57	85.47999999999999	54.419999999999995	205.57000000000002	352.53000000000003	348.4100000000001	373.03999999999996	340.99999999999994	268.06
K01261	0.0	0.5700000000000001	10.17	7.0	7.42	1.0	88.92999999999999	193.32999999999998	45.519999999999996	125.75	22.18	37.11	136.45999999999998	571.8299999999999	467.78999999999996	581.79	656.0999999999999	319.3499999999999
K01262	1400.77	646.8299999999999	1714.58	707.6	925.1700000000001	260.05	2796.0599999999995	777.5799999999999	1422.0200000000002	911.7399999999999	1900.8899999999999	544.5500000000001	1254.9	1541.6899999999998	1711.74	2071.1299999999997	1418.9200000000003	2065.5099999999998
K01265	1355.27	706.8299999999999	2151.08	822.1	1073.17	456.05	2664.0699999999997	729.3399999999999	1271.44	796.8299999999998	1788.1499999999999	584.3	1230.5699999999997	1627.0299999999997	1716.24	2063.4699999999993	1538.7500000000002	1984.9199999999998
K01266	0.0	0.0	0.0	16.0	2.0	0.0	104.0	7.0	144.0	2.0	122.0	15.0	37.0	0.0	4.0	5.0	4.0	15.0
K01267	232.0	327.03	819.87	336.3	514.5	168.8	822.86	229.01	313.67	167.58	484.47	164.24	340.16999999999996	208.75000000000003	262.07000000000005	466.99	422.91	667.4800000000001
K01269	0.0	0.0	0.0	0.0	0.0	0.0	59.66	10.91	91.83	55.41	28.74	4.91	43.58	31.33	42.83	117.83	50.0	124.58
K01270	916.52	320.17999999999995	1296.82	337.59999999999997	526.9200000000001	175.8	2379.8	670.43	1405.41	878.76	1905.8	492.49	1207.0799999999997	1000.01	1158.0	1604.97	733.5100000000001	1666.0699999999997
K01271	113.5	64.4	140.84	133.5	39.92	79.0	197.59	127.49	162.85	147.91	166.92	82.52	236.04000000000002	663.1600000000002	603.3700000000002	926.62	917.3499999999999	722.1800000000001
K01273	509.5	397.0	620.0	452.5	410.5	122.3	272.0	51.0	218.5	36.5	255.5	85.5	139.5	66.0	114.0	244.0	254.0	378.0
K01274	0.0	0.0	0.0	0.0	1.25	0.0	38.55	35.83	13.24	19.34	2.33	16.17	67.92	415.81999999999994	311.52	460.2	403.69	198.06
K01277	300.76	73.09	309.91	107.8	171.96	0.0	598.45	160.5	424.25	285.0	611.5	147.67000000000002	217.0	399.0	431.0	464.5	138.5	390.25
K01278	795.39	181.32000000000002	656.2800000000001	164.1	415.71	8.75	1457.4	351.5	889.0	574.0	1323.5	307.84000000000003	690.0	818.0	938.0	1010.0	321.0	867.5
K01281	0.0	0.5700000000000001	0.17	0.0	3.67	0.0	87.45	179.82999999999998	31.52	131.1	12.51	30.12	134.72	518.4100000000001	411.05	623.1999999999999	634.67	371.35999999999996
K01284	793.52	139.32	623.5300000000001	193.6	361.21	0.0	1184.15	331.5	863.5	628.0	1235.0	297.84000000000003	615.0	811.0	906.0	991.0	300.0	834.25
K01286	520.0	273.64	803.51	210.0	185.84	165.1	187.8	159.25	98.98	166.26	92.03	57.480000000000004	120.60000000000001	228.76000000000002	277.73	430.74999999999994	520.38	428.02
K01295	32.0	0.0	42.0	214.0	85.0	32.0	7.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	14.0	2.0	5.0
K01297	59.14	0.5	0.0	34.0	17.17	5.0	288.5	98.0	60.0	25.0	211.5	70.37	112.6	168.6	268.7	396.2	354.4	503.1
K01299	9.5	4.5	57.0	31.5	57.5	8.0	146.91	35.16	170.83	77.41	124.74	40.91	102.58	136.58	185.32999999999998	239.33	208.25	366.08000000000004
K01303	0.0	0.0	32.0	21.0	50.0	0.0	59.91	10.91	91.83	55.41	28.99	4.91	43.83	31.33	43.08	117.83	52.5	124.83
K01304	3.25	47.25	52.75	72.5	165.0	22.75	316.1900000000001	167.82999999999998	217.65	113.24000000000001	218.23	94.05999999999999	234.07000000000002	827.4900000000001	693.9100000000001	1084.6999999999998	875.6999999999999	727.3700000000001
K01305	60.0	39.0	84.0	93.0	104.0	22.0	140.0	9.0	168.0	5.0	165.0	17.0	71.0	1.0	9.0	16.0	7.0	8.0
K01308	117.0	20.0	51.0	22.0	22.0	49.0	16.0	4.25	13.0	17.5	24.25	5.0	4.75	4.25	15.75	30.5	13.75	54.25
K01318	0.0	0.0	0.0	0.0	0.0	0.0	5.0	4.0	2.0	0.0	0.0	12.0	1.5	0.0	1.0	0.0	4.0	0.0
K01322	30.0	31.7	105.2	85.8	43.5	0.0	509.95	106.0	235.0	215.0	283.5	96.45	264.35	248.6	409.2	348.7	160.4	340.1
K01338	911.26	641.2500000000001	1602.4200000000003	671.8000000000001	767.96	180.3	3189.5799999999995	551.1800000000001	1331.5099999999998	712.3199999999999	2073.46	529.4399999999999	1098.36	761.4499999999999	995.1100000000001	1326.01	781.5799999999998	1410.24
K01342	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	33.0	73.0	24.0	10.0	10.0	0.0	11.0	0.0	3.0	9.0
K01347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	46.0	7.0	47.0	7.0	7.0
K01354	0.25	22.25	0.75	33.5	94.5	8.75	190.42000000000002	13.17	65.75	14.0	69.5	45.58	145.5	119.67	114.33	99.17	96.33	144.49
K01356	838.25	781.58	1284.76	812.0	831.5	272.35	976.47	201.16999999999996	408.91999999999996	204.9	566.9799999999999	229.57000000000002	470.8399999999999	619.7700000000001	545.58	914.99	808.9299999999998	838.9700000000003
K01358	945.26	616.9899999999999	1673.42	756.8000000000001	915.71	368.8	2605.1199999999994	638.67	1170.44	659.83	1667.15	510.62999999999994	1245.5699999999997	1474.5299999999995	1468.74	1886.97	1476.7500000000002	1705.8399999999995
K01361	0.0	0.0	0.0	0.0	3.25	0.0	62.809999999999995	121.34	28.4	141.78	32.23	35.08	85.64999999999999	291.85	239.23000000000005	314.0	514.75	424.14
K01372	541.88	187.58000000000004	495.16	199.1	389.66999999999996	21.5	1316.26	621.35	664.6099999999999	658.6	952.15	288.2	555.05	1081.99	1181.79	1293.1000000000001	877.4200000000001	1097.52
K01390	0.0	0.0	0.0	0.0	0.0	0.0	22.5	3.83	8.83	8.33	2.0	4.0	51.67	161.67000000000002	140.67000000000002	42.33	84.5	33.33
K01407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	4.0
K01409	1176.01	846.57	1667.0100000000002	1006.8000000000001	1042.2099999999998	298.55	2459.6099999999997	681.92	1262.86	740.08	1698.21	511.79999999999995	1268.1599999999999	1471.1100000000001	1529.6599999999996	2144.21	1648.5800000000004	1960.92
K01414	46.0	0.0	0.0	0.0	10.66	0.0	40.66	4.66	2.0	7.0	1.0	3.2	53.440000000000005	160.77999999999997	160.04999999999995	212.02	90.91	39.6
K01419	1.5	9.33	26.67	36.0	7.0	9.0	782.6599999999999	68.34	310.51000000000005	54.33	471.99	94.67	312.34999999999997	140.67999999999998	135.85000000000002	163.65	178.84	140.83
K01420	514.5	434.5	649.67	491.0	387.0	157.3	1047.8200000000002	169.75000000000003	507.66	232.25	816.7300000000002	190.10000000000002	469.1	599.7800000000001	507.37000000000006	834.1800000000001	488.74	623.6700000000001
K01421	536.0	803.0699999999999	1068.34	706.0	1251.42	402.9	236.08999999999997	331.34	105.68	153.58999999999995	116.82999999999998	111.25999999999999	254.45	685.5000000000001	569.9400000000002	684.4499999999999	768.5999999999999	521.67
K01424	1140.27	497.12999999999994	1309.2099999999998	598.3000000000001	832.34	250.55	2290.2	701.8399999999999	1272.69	824.3299999999998	1642.15	402.71999999999997	1138.3199999999997	1380.8599999999997	1454.4099999999999	1866.3	1370.9200000000003	1587.6799999999994
K01425	471.9	29.03	1.42	85.0	296.25	4.0	317.08	23.740000000000002	219.33000000000004	80.91	154.73999999999998	50.33	192.58000000000004	168.00000000000003	155.66	268.5	158.82999999999998	326.24000000000007
K01426	0.0	0.5700000000000001	0.17	19.0	2.17	7.0	35.4	10.25	10.2	6.0	4.85	28.73	90.14999999999999	197.51999999999998	254.64999999999998	228.7	212.55	112.32
K01428	1.0	11.67	15.84	55.0	6.17	1.0	0.0	0.0	0.0	0.0	0.0	2.0	8.5	0.67	2.5	2.0	22.0	8.17
K01429	0.0	0.67	0.17	38.0	1.17	0.0	0.0	0.0	0.0	0.0	0.0	2.0	8.5	0.67	2.5	2.0	22.0	8.17
K01430	1.0	11.67	14.17	55.0	6.17	1.0	0.0	0.0	0.0	0.0	0.0	2.0	8.5	0.67	2.5	2.0	22.0	8.17
K01433	251.14	25.14	35.71	0.0	33.96	0.0	270.91	44.17	74.0	122.0	146.5	22.5	93.34	53.18000000000001	29.850000000000005	90.82	57.510000000000005	40.58
K01434	0.0	0.0	0.0	0.0	0.0	0.0	5.98	15.0	1.33	1.6600000000000001	0.0	5.66	9.99	52.339999999999996	39.31999999999999	26.339999999999996	76.01	11.32
K01436	1.25	25.75	14.75	24.0	97.0	11.25	536.31	206.92000000000002	644.32	173.26	487.64	93.64999999999999	297.72999999999996	257.76000000000005	261.56	445.08000000000004	424.50000000000006	620.72
K01438	300.76	62.089999999999996	152.91000000000003	85.8	171.96	0.0	253.62	12.75	31.0	25.0	118.25	29.0	144.25	112.42	65.58	51.17	54.58	92.16
K01439	515.25	480.89	792.26	529.5	598.09	189.75	1074.8200000000002	319.91	877.8000000000001	295.16	792.02	237.08	661.7800000000002	983.7800000000001	921.7	1123.8100000000002	1094.74	912.9900000000005
K01440	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	17.0	20.0	8.0	8.0
K01442	630.65	309.28	327.17	369.0	703.9200000000001	117.55	57.83	74.84	42.33	26.34	26.490000000000002	13.33	45.66	91.0	106.66	64.66	114.0	65.33
K01443	816.24	474.84999999999997	825.7599999999999	520.0	829.33	198.8	904.75	343.66	385.09999999999997	286.16	528.17	201.52	496.13000000000005	915.09	744.72	1080.94	894.3599999999999	804.8400000000001
K01444	3.0	25.0	42.0	21.0	62.0	12.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01446	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	12.0	11.0	0.0	6.0	32.0
K01447	404.9	15.39	101.71	2.0	173.12000000000003	13.0	195.91000000000003	45.56999999999999	339.08	113.41	365.23999999999995	70.16	207.32999999999998	280.33000000000004	236.82999999999998	370.83	115.5	234.08
K01448	1982.02	838.95	2640.47	1015.8	1272.59	590.4	3024.8899999999994	551.4000000000001	1523.4	726.3100000000001	2278.9100000000003	584.83	1327.04	894.8599999999999	1236.44	1539.84	951.29	1516.61
K01449	421.0	233.5	619.1700000000001	162.0	118.0	131.3	169.5	9.0	47.0	23.5	85.5	45.0	17.5	3.0	14.5	20.0	18.5	54.0
K01451	21.5	175.5	142.0	223.5	231.5	27.0	144.5	20.0	169.0	2.0	130.0	42.67	55.5	5.0	9.0	1.0	22.0	7.0
K01460	0.0	0.0	0.0	0.0	0.0	0.0	1.6600000000000001	0.0	0.0	5.0	0.0	1.0	1.8399999999999999	48.18000000000001	5.85	71.82	15.51	11.0
K01462	1349.51	874.3100000000001	2132.01	944.8000000000001	1256.46	499.85	2403.0699999999993	824.4999999999999	1185.63	778.42	1618.83	540.7499999999999	1275.5399999999997	2001.52	1902.7099999999998	2423.919999999999	2046.8400000000006	2037.3699999999997
K01464	159.5	50.0	406.0	44.0	64.0	60.8	239.5	45.25	134.25	76.5	143.25	52.5	133.25	9.75	29.75	41.5	67.25	85.75
K01465	956.51	564.2399999999999	1454.67	683.8000000000001	809.04	260.05	2462.54	639.8299999999999	1186.69	711.83	1656.1499999999999	484.05	1158.7299999999998	1334.1799999999996	1430.56	1815.9800000000002	1396.9100000000005	1646.8499999999997
K01466	13.5	38.5	25.5	38.0	36.0	20.5	6.0	8.0	10.0	0.0	3.0	5.0	10.0	2.0	7.0	10.0	4.0	12.0
K01467	0.0	0.5700000000000001	0.17	0.0	1.42	0.0	79.95	177.32999999999998	29.189999999999998	119.09	12.18	27.450000000000003	116.47	435.48999999999995	341.47	498.45	474.09000000000003	263.03
K01468	300.76	53.89	204.71	107.0	179.21	35.0	1041.6599999999999	174.91	852.1600000000001	304.92	928.57	236.24999999999997	543.58	481.74999999999994	501.83	697.83	334.33	586.16
K01470	223.14	23.64	25.71	45.5	43.46	60.3	139.25	14.0	153.0	7.0	132.5	17.0	26.0	3.0	9.0	20.0	11.0	29.25
K01473	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01474	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01476	195.12	4.25	0.0	3.0	3.5	0.0	27.0	1.0	7.0	1.5	17.5	4.0	17.0	0.0	3.5	0.5	17.0	3.0
K01478	103.5	8.5	110.0	4.5	8.75	14.0	482.08000000000004	276.09	356.90999999999997	162.09999999999997	323.82	101.25	299.58	107.17	145.91	207.91000000000003	268.33	304.65999999999997
K01479	0.0	0.0	0.0	0.0	1.25	0.0	74.66	17.41	96.16	66.42	29.07	19.58	63.58	95.75	96.33	232.33	191.83	187.66
K01480	228.0	327.0	242.17000000000002	339.0	296.5	75.3	477.25	56.0	45.25	30.5	218.5	57.92	90.5	9.0	49.5	41.0	52.5	80.0
K01482	15.0	146.0	90.0	173.0	169.0	12.0	8.0	1.5	2.5	0.5	7.5	3.0	0.0	0.0	0.0	0.0	1.0	0.0
K01483	1.0	17.0	19.0	17.0	35.0	1.0	8.0	0.5	2.5	0.5	7.5	3.0	0.0	0.0	0.0	0.0	0.0	0.0
K01485	0.0	11.5	0.0	33.5	94.5	6.5	1.6600000000000001	1.5	0.0	0.0	0.5	1.0	5.84	63.18000000000001	8.85	73.82	17.509999999999998	7.0
K01486	227.5	240.5	535.0	382.5	323.5	153.6	360.0	75.75	231.25	66.5	280.75	92.67	192.25	91.75	120.75	102.5	148.75	126.25
K01487	115.62	41.25	182.0	27.0	96.5	55.8	85.14999999999999	45.25	27.08	41.66	57.75	15.33	60.58	49.419999999999995	62.25	127.83	160.58999999999997	101.57
K01488	5.5	13.57	223.17000000000002	2.0	59.42	34.8	139.9	38.67	74.45	26.0	81.6	65.48	169.15	157.52	237.98	326.7	311.54999999999995	215.39999999999998
K01489	833.26	533.49	1352.9199999999998	611.8000000000001	640.38	245.3	1822.9400000000003	588.4300000000001	949.28	574.76	1352.9099999999999	398.19999999999993	950.3999999999999	1260.6200000000001	1205.3300000000002	1734.9599999999996	1251.5800000000002	1303.9199999999994
K01491	909.01	560.2399999999999	1394.6699999999998	676.8000000000001	791.71	260.05	2237.95	632.17	1119.94	641.83	1571.65	464.8	1120.0699999999997	1374.3599999999997	1397.41	1801.8	1376.9200000000003	1588.6799999999994
K01492	303.76	8.39	0.71	1.0	129.46	3.0	1.0	14.0	2.0	0.0	13.0	1.0	1.0	0.0	9.0	4.0	6.0	35.0
K01493	908.76	528.66	1368.25	643.3000000000001	697.21	250.3	1854.6200000000001	560.16	961.1800000000001	590.4999999999999	1319.1600000000003	368.59999999999997	870.12	1083.9099999999999	1126.53	1489.7800000000002	1147.35	1310.26
K01494	0.25	34.58	30.42	35.5	95.5	14.75	353.6600000000001	83.01	60.510000000000005	36.83	215.99	82.87	190.95	231.44999999999996	271.0499999999999	283.02000000000004	183.57000000000002	275.59
K01495	593.51	397.23999999999995	758.6700000000002	284.79999999999995	466.38	77.25	1506.62	360.75	657.3599999999999	457.24	1110.6600000000003	320.43999999999994	757.14	1212.76	1171.2999999999997	1728.94	1344.2700000000002	1488.4999999999995
K01496	100.75	27.32	67.09	68.0	165.50000000000003	16.75	190.4	25.33	47.53	35.01	73.93	44.900000000000006	70.89999999999999	165.94	219.56999999999996	336.19999999999993	288.63	212.9
K01497	0.0	0.0	0.0	0.0	0.0	0.0	93.33	5.0	27.0	10.0	45.0	5.53	106.44	262.44999999999993	218.37999999999994	268.69	130.24	115.25999999999999
K01501	0.0	0.0	0.0	0.0	0.0	0.0	78.0	6.0	27.25	5.0	37.5	5.2	97.1	110.6	159.2	156.2	80.4	32.6
K01505	0.0	0.0	0.0	0.0	0.0	0.0	74.75	2.0	5.25	0.0	39.5	1.25	54.0	9.0	31.5	33.0	19.5	37.0
K01507	254.25	74.25	232.92000000000002	67.5	167.5	12.75	454.99	190.82999999999998	204.83	108.41	206.73999999999998	86.36	322.7699999999999	319.53	330.46000000000004	424.0199999999999	268.74	329.67
K01512	136.5	102.57	393.34000000000003	104.0	167.42000000000002	188.5	854.78	231.82999999999998	307.69000000000005	190.08999999999997	452.67999999999995	142.78	307.81	701.8399999999999	551.1500000000001	709.9400000000002	706.4300000000001	533.6899999999999
K01515	680.26	490.65	1161.0099999999998	555.0	584.1700000000001	280.8	1349.9099999999996	474.08000000000004	693.8499999999999	419.75	815.7200000000001	323.96	716.4000000000001	1044.6099999999997	1017.1600000000002	1545.88	1396.0000000000005	1322.8399999999995
