OTUID	All	East	North	Outside	South
OTU_3309	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_331	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_3310	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3311	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3313	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3314	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3315	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3316	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3317	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3318	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3319	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3320	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3321	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3322	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3323	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3324	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3325	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3326	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3327	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3328	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3329	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3330	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3331	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3332	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3333	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3334	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3335	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3336	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3337	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3338	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3339	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_334	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_3340	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3341	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3342	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3343	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3344	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3346	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3347	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3348	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3349	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3350	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3351	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3352	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3353	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3354	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3355	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3356	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3357	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3358	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3359	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_336	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_3362	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3363	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3364	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3366	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3367	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3371	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3373	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3374	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3375	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3376	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3377	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3378	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3379	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_338	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_3382	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3383	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3385	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3386	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3387	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3389	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_339	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_3390	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3391	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3392	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3393	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3394	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3395	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3396	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3398	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_340	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_3400	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3402	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3403	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3404	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3405	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3406	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3407	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3408	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3411	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3412	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3413	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3414	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3416	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3418	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3419	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3420	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3421	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3422	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3425	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3426	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3427	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3428	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3429	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3430	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3431	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3432	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3433	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3434	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3435	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3436	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3437	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3438	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3439	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3442	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3443	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3444	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3445	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3446	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3448	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3449	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3450	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3451	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3452	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3453	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3454	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3455	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3456	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3458	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3459	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3460	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3461	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3462	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3465	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3466	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3467	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3468	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3469	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_347	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_3470	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3471	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3472	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3473	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3474	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3476	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3477	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3478	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3479	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3480	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3482	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3483	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3484	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3485	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3486	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3487	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3489	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_349	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_3490	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3491	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3492	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3493	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3495	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3496	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3498	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3499	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_35	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_350	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_3500	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3501	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3502	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3503	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3504	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3505	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3506	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3507	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3508	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3509	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_351	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_3511	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3512	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3513	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3514	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3515	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3516	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3517	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3518	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3519	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_352	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_3521	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3522	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3523	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3524	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3525	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3526	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3527	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3528	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3529	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_353	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_3530	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3531	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3532	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3533	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3534	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3535	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3538	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3540	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3541	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3542	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3543	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3544	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3545	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3547	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3548	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_355	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_3550	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3552	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3553	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3554	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3555	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3556	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3557	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3558	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3559	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_356	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_3560	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3561	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3563	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3564	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3565	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3566	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3567	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3568	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3569	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_357	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_3570	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3571	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3572	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3574	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3575	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3577	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3578	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3579	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_358	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_3581	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3582	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3583	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3584	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3585	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3586	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3588	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3589	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_359	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_3590	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3592	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3593	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3594	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3595	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3596	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3597	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3598	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_36	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_360	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_3600	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3601	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3603	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3604	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3605	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3606	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3607	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3608	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3609	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3611	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3612	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3613	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3614	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3615	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3616	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3617	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3618	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3619	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3620	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3621	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3622	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3623	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3624	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3627	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3628	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3629	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_363	0.027233	0.04668534	0.00000000	0.00000000	0.00000000
OTU_3630	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3631	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3632	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3633	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3634	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3635	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3636	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3637	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3639	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_364	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_3640	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3641	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3642	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3643	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3644	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3645	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3646	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3649	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_365	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_3650	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3651	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3652	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3653	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3654	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3655	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3657	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3658	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3659	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_366	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_3661	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3664	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3665	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3666	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3668	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3669	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_367	0.013249	0.02271179	0.00000000	0.00000000	0.00000000
OTU_3670	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3671	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3672	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3673	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3674	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3675	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3676	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3677	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3678	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3679	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3680	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3681	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3682	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3683	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3684	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3685	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3686	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3688	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3689	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3690	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
OTU_3692	0.013103	0.00000000	0.00000000	0.07861635	0.00000000
