OTUID	E1	E2	E3	E4	E5	E6	E7	N1	N2	O1	O2	S1	OTUID2	Kingdom	Phylum	Class	Order	Family	Genus	Species
OTU_4069	0	0	0	0	0	0	0	0	0	0	1	0	OTU_4069	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	Unassigned
OTU_407	0	1	0	0	0	0	0	0	0	0	0	0	OTU_407	Bacteria	Actinomycetota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_4070	0	0	0	0	0	0	0	0	0	0	1	0	OTU_4070	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Chromatiaceae	Unassigned	Unassigned
OTU_4071	0	0	0	0	0	0	0	0	0	0	1	0	OTU_4071	Bacteria	Pseudomonadota	Gammaproteobacteria	EC3	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_4072	0	0	0	0	0	0	0	0	0	0	1	0	OTU_4072	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Lentibacter	Lentibacter algarum
OTU_4073	0	0	0	0	0	0	0	0	0	0	1	0	OTU_4073	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Natranaerovirga	uncultured organism
OTU_4074	0	0	0	0	0	0	0	0	0	0	1	0	OTU_4074	Bacteria	Verrucomicrobiota	Kiritimatiellia	WCHB1-41	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_4075	0	0	0	0	0	0	0	0	0	0	1	0	OTU_4075	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Marivivens	Marivivens donghaensis
OTU_4076	0	0	0	0	0	0	0	0	0	0	1	0	OTU_4076	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	uncultured bacterium
OTU_4077	0	0	0	0	0	0	0	0	0	0	1	0	OTU_4077	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sediminispirochaeta	uncultured organism
OTU_4078	0	0	0	0	0	0	0	0	0	0	1	0	OTU_4078	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Methylophilaceae	Methylotenera	bacterium WH5-7
OTU_408	0	1	0	0	0	0	0	0	0	0	0	0	OTU_408	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Saccharedens	uncultured Alcaligenaceae bacterium
OTU_4080	0	0	0	0	0	0	0	0	0	0	1	0	OTU_4080	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Alteromonas	uncultured bacterium
OTU_4081	0	0	0	0	0	0	0	0	0	0	1	0	OTU_4081	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	uncultured bacterium
OTU_4082	0	0	0	0	0	0	0	0	0	0	1	0	OTU_4082	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Incertae Sedis	uncultured bacterium
OTU_4084	0	0	0	0	0	0	0	0	0	0	1	0	OTU_4084	Bacteria	Fermentibacterota	Fermentibacteria	Fermentibacterales	Fermentibacteraceae	Incertae Sedis	uncultured bacterium
OTU_4085	0	0	0	0	0	0	0	0	0	0	1	0	OTU_4085	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Marivita	Rhodobacteraceae bacterium DG1236
OTU_4086	0	0	0	0	0	0	0	0	0	0	1	0	OTU_4086	Bacteria	Cyanobacteriota	Cyanobacteriia	Phormidesmiales	Phormidesmiaceae	Phormidium MBIC10003	Unassigned
OTU_4087	0	0	0	0	0	0	0	0	0	0	1	0	OTU_4087	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	GWE2-31-10	uncultured organism
OTU_409	0	1	0	0	0	0	0	0	0	0	0	0	OTU_409	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Glaciecola	Unassigned
OTU_4091	0	0	0	0	0	0	0	0	0	0	1	0	OTU_4091	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Vallitalea	uncultured bacterium
OTU_4092	0	0	0	0	0	0	0	0	0	0	1	0	OTU_4092	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Seohaeicola	Seohaeicola saemankumensis
OTU_4093	0	0	0	0	0	0	0	0	0	0	1	0	OTU_4093	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiohalocapsa	Unassigned
OTU_4094	0	0	0	0	0	0	0	0	0	0	1	0	OTU_4094	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Roseivirga	uncultured bacterium
OTU_4095	0	0	0	0	0	0	0	0	0	0	1	0	OTU_4095	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	uncultured bacterium
OTU_4096	0	0	0	0	0	0	0	0	0	0	1	0	OTU_4096	Bacteria	Cyanobacteriota	Cyanobacteriia	Phormidesmiales	Phormidesmiaceae	Phormidium MBIC10003	uncultured bacterium
OTU_4097	0	0	0	0	0	0	0	0	0	0	1	0	OTU_4097	Bacteria	Cyanobacteriota	Cyanobacteriia	Synechococcales	Cyanobiaceae	Unassigned	Unassigned
OTU_4098	0	0	0	0	0	0	0	0	0	0	1	0	OTU_4098	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Incertae Sedis	uncultured bacterium
OTU_4099	0	0	0	0	0	0	0	0	0	0	1	0	OTU_4099	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	uncultured bacterium
OTU_410	0	1	0	0	0	0	0	0	0	0	0	0	OTU_410	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Robiginitalea	uncultured Bacteroidetes bacterium
OTU_4100	0	0	0	0	0	0	0	0	0	0	1	0	OTU_4100	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Lentibacter	Unassigned
OTU_4101	0	0	0	0	0	0	0	0	0	0	1	0	OTU_4101	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	uncultured bacterium
OTU_4102	0	0	0	0	0	0	0	0	0	0	1	0	OTU_4102	Bacteria	Bacillota	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	Anaerovorax	uncultured bacterium
OTU_4103	0	0	0	0	0	0	0	0	0	0	1	0	OTU_4103	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiohalocapsa	Unassigned
OTU_4104	0	0	0	0	0	0	0	0	0	0	1	0	OTU_4104	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Verrucomicrobiaceae	Incertae Sedis	uncultured Verrucomicrobiaceae bacterium
OTU_4105	0	0	0	0	0	0	0	0	0	0	1	0	OTU_4105	Bacteria	Patescibacteria	Parcubacteria	Candidatus Nomurabacteria	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_4106	0	0	0	0	0	0	0	0	0	0	1	0	OTU_4106	Bacteria	Chloroflexota	Anaerolineae	Caldilineales	Caldilineaceae	Incertae Sedis	uncultured bacterium
OTU_4107	0	0	0	0	0	0	0	0	0	0	1	0	OTU_4107	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Lentibacter	uncultured Rhodobacteraceae bacterium
OTU_4108	0	0	0	0	0	0	0	0	0	0	1	0	OTU_4108	Bacteria	Cyanobacteriota	Sericytochromatia	Incertae Sedis	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_4109	0	0	0	0	0	0	0	0	0	0	1	0	OTU_4109	Bacteria	Pseudomonadota	Gammaproteobacteria	Beggiatoales	Leucotrichaceae	Incertae Sedis	uncultured gamma proteobacterium
OTU_4110	0	0	0	0	0	0	0	0	0	0	1	0	OTU_4110	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Marivivens	Marivivens donghaensis
OTU_4111	0	0	0	0	0	0	0	0	0	0	1	0	OTU_4111	Bacteria	Bacillota	Clostridia	Lachnospirales	Defluviitaleaceae	Defluviitaleaceae UCG-011	uncultured bacterium
OTU_4112	0	0	0	0	0	0	0	0	0	0	1	0	OTU_4112	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Seohaeicola	Seohaeicola saemankumensis
OTU_4113	0	0	0	0	0	0	0	0	0	0	1	0	OTU_4113	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	uncultured bacterium
OTU_4114	0	0	0	0	0	0	0	0	0	0	1	0	OTU_4114	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Alteromonas	uncultured bacterium
OTU_4115	0	0	0	0	0	0	0	0	0	0	1	0	OTU_4115	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia	uncultured gamma proteobacterium
OTU_4116	0	0	0	0	0	0	0	0	0	0	1	0	OTU_4116	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiohalocapsa	uncultured organism
OTU_4117	0	0	0	0	0	0	0	0	0	0	1	0	OTU_4117	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Pleomorphochaeta	uncultured Spirochaetes bacterium
OTU_4118	0	0	0	0	0	0	0	0	0	0	1	0	OTU_4118	Bacteria	Bacillota	Clostridia	Clostridia vadinBB60 group	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_4119	0	0	0	0	0	0	0	0	0	0	1	0	OTU_4119	Bacteria	Patescibacteria	Dojkabacteria	Incertae Sedis	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_412	0	1	0	0	0	0	0	0	0	0	0	0	OTU_412	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Incertae Sedis	uncultured bacterium
OTU_4120	0	0	0	0	0	0	0	0	0	0	1	0	OTU_4120	Bacteria	Pseudomonadota	Gammaproteobacteria	Thiomicrospirales	Thiomicrospiraceae	Thiomicrorhabdus	uncultured gamma proteobacterium
OTU_4121	0	0	0	0	0	0	0	0	0	0	1	0	OTU_4121	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Aestuariicoccus	Rhodobacterales bacterium CB1049
OTU_4122	0	0	0	0	0	0	0	0	0	0	1	0	OTU_4122	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Roseicyclus	alpha proteobacterium ML42
OTU_4124	0	0	0	0	0	0	0	0	0	0	1	0	OTU_4124	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas	uncultured bacterium
OTU_4125	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4125	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Incertae Sedis	uncultured bacterium
OTU_4126	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4126	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium sp. HLT3-9
OTU_4127	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4127	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Saccharedens	uncultured bacterium
OTU_4128	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4128	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	Unassigned
OTU_4129	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4129	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Incertae Sedis	uncultured bacterium
OTU_413	0	1	0	0	0	0	0	0	0	0	0	0	OTU_413	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	NS11-12 marine group	Incertae Sedis	uncultured Sphingobacteriia bacterium
OTU_4130	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4130	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_4131	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4131	Bacteria	Acidobacteriota	Subgroup 18	Incertae Sedis	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_4132	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4132	Bacteria	Thermodesulfobacteriota	Desulfuromonadia	Desulfuromonadales	Geothermobacteraceae	Geothermobacter	uncultured prokaryote
OTU_4134	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4134	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Tabrizicola	Tabrizicola aquatica
OTU_4135	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4135	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	Lepocinclis tripteris
OTU_4136	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4136	Bacteria	Sva0485	Incertae Sedis	Incertae Sedis	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_4137	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4137	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga	uncultured bacterium
OTU_4138	0	0	0	0	0	0	0	0	0	0	0	4	OTU_4138	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Fuscovulum	metagenome
OTU_4139	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4139	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	Unassigned
OTU_414	0	1	0	0	0	0	0	0	0	0	0	0	OTU_414	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Arsukibacterium	Rheinheimera perlucida
OTU_4140	0	0	0	0	0	0	0	0	0	0	0	6	OTU_4140	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Candidatus Aquirestis	uncultured bacterium
OTU_4141	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4141	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiocapsa	Thiocapsa pendens
OTU_4142	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4142	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium aromaticivorans
OTU_4143	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4143	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_4144	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4144	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_4145	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4145	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Incertae Sedis	metagenome
OTU_4146	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4146	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Saccharedens	Achromobacter marplatensis
OTU_4147	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4147	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	Unassigned
OTU_4148	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4148	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_4149	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4149	Bacteria	Bacillota	Clostridia	Oscillospirales	Oscillospiraceae	Ruminiclostridium	uncultured bacterium
OTU_415	0	1	0	0	0	0	0	0	0	0	0	0	OTU_415	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiales Incertae Sedis	Anderseniella	uncultured bacterium
OTU_4150	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4150	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga	uncultured bacterium
OTU_4151	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4151	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_4152	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4152	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Hydrogenophilaceae	Thiobacillus	uncultured bacterium
OTU_4153	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4153	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfuricurvum	uncultured Epsilonproteobacteria bacterium
OTU_4154	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4154	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Microbacteriaceae	Candidatus Limnoluna	uncultured bacterium
OTU_4155	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4155	Bacteria	Cyanobacteriota	Cyanobacteriia	Synechococcales	Synechococcales Incertae Sedis	Schizothrix LEGE 07164	uncultured Chroococcales cyanobacterium
OTU_4156	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4156	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	Thalassiosira pseudonana
OTU_4157	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4157	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	Chlorella sorokiniana
OTU_4158	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4158	Bacteria	Cyanobacteriota	Cyanobacteriia	Cyanobacteriales	Nostocaceae	Wollea	Wollea ambigua SAG 1403-7
OTU_4159	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4159	Bacteria	Bdellovibrionota	Oligoflexia	Silvanigrellales	Silvanigrellaceae	Incertae Sedis	uncultured bacterium
OTU_416	0	1	0	0	0	0	0	0	0	0	0	0	OTU_416	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Mitochondria	Incertae Sedis	uncultured bacterium
OTU_4160	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4160	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_4161	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4161	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Unassigned
OTU_4163	0	0	0	0	0	0	0	0	0	0	0	2	OTU_4163	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Microbacteriaceae	Candidatus Aquiluna	uncultured bacterium
OTU_4164	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4164	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Flavimaricola	uncultured bacterium
OTU_4165	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4165	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfuricurvum	uncultured Sulfuricurvum sp.
OTU_4166	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4166	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Natranaerovirga	uncultured bacterium
OTU_4168	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4168	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga	uncultured bacterium
OTU_4169	0	0	0	0	0	0	0	0	0	0	0	2	OTU_4169	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Incertae Sedis	metagenome
OTU_417	0	1	0	0	0	0	0	0	0	0	0	0	OTU_417	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Roseibacterium	Roseobacter sp. WM2
OTU_4170	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4170	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	Neglectella solitaria
OTU_4171	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4171	Bacteria	Spirochaetota	Leptospirae	Leptospirales	Leptospiraceae	RBG-16-49-21	uncultured organism
OTU_4172	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4172	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Dinghuibacter	uncultured bacterium
OTU_4173	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4173	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Mitochondria	Incertae Sedis	Nannochloropsis limnetica
OTU_4174	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4174	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	uncultured bacterium
OTU_4175	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4175	Bacteria	Bacillota	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group	Clostridium sp. enrichment culture clone VanCtr93
OTU_4176	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4176	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	Unassigned
OTU_4177	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4177	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	Unassigned
OTU_4178	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4178	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	Unassigned
OTU_4179	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4179	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	Thalassiosira pseudonana
OTU_418	0	1	0	0	0	0	0	0	0	0	0	0	OTU_418	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	Chlorella sorokiniana
OTU_4180	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4180	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Mitochondria	Incertae Sedis	uncultured bacterium
OTU_4181	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4181	Bacteria	Patescibacteria	Microgenomatia	Incertae Sedis	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_4182	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4182	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Gillisia	uncultured bacterium
OTU_4183	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4183	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_4184	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4184	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Tabrizicola	Unassigned
OTU_4186	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4186	Bacteria	SAR324 clade(Marine group B)	Incertae Sedis	Incertae Sedis	Incertae Sedis	Candidatus Nitrosoarchaeum	uncultured bacterium
OTU_4187	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4187	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	Thalassiosira pseudonana
OTU_4188	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4188	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	Unassigned
OTU_4189	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4189	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_419	0	1	0	0	0	0	0	0	0	0	0	0	OTU_419	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Tropicimonas-Psychromarinibacter	Roseicyclus sp.
OTU_4190	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4190	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium	uncultured bacterium
OTU_4191	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4191	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_4192	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4192	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	Unassigned
OTU_4193	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4193	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	Unassigned
OTU_4194	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4194	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_4195	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4195	Bacteria	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfatirhabdiaceae	Incertae Sedis	uncultured Desulfobacteraceae bacterium
OTU_4196	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4196	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_4197	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4197	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Unassigned	uncultured bacterium
OTU_4198	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4198	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	uncultured bacterium
OTU_42	1	0	0	0	0	0	0	0	0	0	0	0	OTU_42	Bacteria	Cyanobacteriota	Cyanobacteriia	Cyanobacteriales	Microcystaceae	Synechocystis PCC-6803	cyanobacterium UTEX B 3004
OTU_420	0	1	0	0	0	0	0	0	0	0	0	0	OTU_420	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Microbacteriaceae	Candidatus Aquiluna	uncultured actinobacterium
OTU_4200	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4200	Bacteria	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfatirhabdiaceae	Incertae Sedis	uncultured Desulfobacteraceae bacterium
OTU_4201	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4201	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	Incertae Sedis	Incertae Sedis	Marvania geminata
OTU_4202	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4202	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Incertae Sedis	uncultured bacterium
OTU_4203	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4203	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Microbacteriaceae	Candidatus Aquiluna	uncultured bacterium
OTU_4204	0	0	0	0	0	0	0	0	0	0	0	1	OTU_4204	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Incertae Sedis	uncultured bacterium
OTU_4205	0	0	0	0	0	0	0	0	0	0	0	2	OTU_4205	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Microbacteriaceae	Candidatus Limnoluna	uncultured bacterium
