Phylum	Class	Order	Family	Genus	Species	M01D1	M01W1	M01W16	M01W2	M01W4	M01W6	M01W8	M02D1	M02W1	M02W16	M02W2	M02W4	M02W6	M02W8	M03D1	M03W1	M03W12	M03W2	M03W4	M03W6	M03W8	M04D1	M04W1	M04W12	M04W16	M04W2	M04W20	M04W4	M04W6	M04W8	M05D1	M05W1	M05W12	M05W2	M05W4	M05W6	M05W8	M06D1	M06W1	M06W2	M06W20	M06W4	M06W6	M06W8	M07D1	M07W1	M07W2	M07W4	M07W8	M08D1	M08W1	M08W2	M08W4	M08W6	M08W8	M09D1	M09W1	M09W2	M09W20	M09W4	M09W6	M09W8	M10D1	M10W1	M10W12	M10W16	M10W2	M10W20	M10W4	M10W6	M10W8	F01D1	F01W1	F01W2	F01W4	F01W6	F01W8	F02D1	F02W1	F02W16	F02W2	F02W4	F02W6	F02W8	F03D1	F03W1	F03W12	F03W16	F03W2	F03W20	F03W4	F03W6	F03W8	F04D1	F04W1	F04W16	F04W2	F04W4	F05D1	F05W1	F05W2	F05W4	F05W6	F06D1	F06W2	F06W4	F07D1	F07W1	F07W4	F08D1	F08W1	F08W12	F08W2	F08W4	F08W6	F08W8	F09D1	F09W1	F09W2	F09W20	F09W4	F09W6	F09W8	F10D1	F10W1	F10W16	F10W2	F10W4	F10W6	F10W8
Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Streptobacillus	unclassified_Streptobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001843114	0.001110318	0.000510074	0.001015572	0.000756773	0.000944855	0.000707651	7.42E-05	0	0	7.36E-05	0	0	0.000140331	0.000171541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000459137	0.000146167	0.000520369	0	0	0.003173786	0.001247122	0.000959107	0.000790576	0.001975234	0.000723008	8.60E-05	0.001165682	0.000421514	0	0.000164244	8.67E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	unclassified_Leptotrichiaceae	unclassified_Leptotrichiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.93E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.03E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	Gemmatimonadaceae_bacterium_LWQ133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.59E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	Gemmatimonas_aurantiaca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.74E-05	0	0	0	0	0	0	0	0
Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	unclassified_Gemmatimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	8.76E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.60E-05	0	0	0	0	8.67E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.03E-05	0	0	0	0	0	0	0	0.000973929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000262192	0	0	0	0	0	0	0.000151012	0	0	0	0	0	0	0	0	0	0.000334169	0	0	0	0	0	0	0
Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	uncultured_Gemmatimonadaceae_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000155606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	uncultured_Gemmatimonadetes_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.33E-05	0	0	0	0
Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	uncultured_Gemmatimonas_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.49E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatirosa	unclassified_Gemmatirosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.04E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatirosa	uncultured_soil_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000449506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000167084	0	0	0	0	0	0	0
Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Roseisolibacter	Roseisolibacter_agri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.99E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.13E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	8.20E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Roseisolibacter	unclassified_Roseisolibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.50E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	unclassified_Gemmatimonadaceae	Gemmatimonadetes_bacterium_LX87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.35E-05	0	0	9.03E-05	0	0	0	0	0	0	0	0.000149835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.06E-05	0	0
Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	unclassified_Gemmatimonadaceae	Gemmatimonadetes_bacterium_SCN_70_22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000155606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	unclassified_Gemmatimonadaceae	unclassified_Gemmatimonadaceae	0	7.50E-05	0	0	0	0	7.39E-05	0	0	0.000169348	0	0	0	8.76E-05	0	0	0	0	0	0	0	0	0	0	0	0	7.41E-05	0	0	0	0	0	0	0	0	0	0.000154787	0	0	0	0.000169348	0	0	0	0	0	0	0	0.000465549	0	0	0	0	0	0	0	0	0	0.003264925	0	0	0.00031977	0	0	0.00026836	0	0	0.001798426	0	0	0	0	0	0	0	0	0.000250522	0	0	0.006138846	0	0	0	0	0	0	0	0.002547198	0	0.000612295	0	0	0	0	0	0.00054462	0	0	0	0	0	0	0.000279369	7.87E-05	8.17E-05	0.000262192	0	0	0.007481506	0	0	0.000435768	7.55E-05	0	0	0	0	0	0	0.013463544	0	0.000349589	8.35E-05	0	0	0.00041625	0	0	0	0.000347072
Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	unclassified_Gemmatimonadaceae	uncultured_Alphaproteobacteria_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.04E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000155606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000174795	0	0	0	0	0	0	0	0
Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	unclassified_Gemmatimonadaceae	uncultured_Gemmatimonadales_bacterium	0	0	9.39E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.58E-05	0	0	0	0	0	0	0	0	0	0	0	8.47E-05	0	0	7.04E-05	0	0	0	0	7.76E-05	0	0	0	0	0	0	0	0	0	0.000233209	0	0	0	0	0	0	0	0	7.49E-05	0	0	0	0	0	0	0	0	0	0	0	0.000902772	0	0	0	0	0	0	0	0.000599341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.41E-05	0	0	0	7.55E-05	0	0.00014912	0	0	0	0	9.48E-05	0	0.000436987	0	0	0	0	0	0	0	0
Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	unclassified_Gemmatimonadaceae	uncultured_Gemmatimonadetes_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.74E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000299738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.25E-05	0	0	0	0	0.000824093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.55E-05	0	0	0	0	0	0	0	0	0.000174795	0	0	0	8.33E-05	0	0	0	0
Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	unclassified_Gemmatimonadaceae	uncultured_actinobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000168124	0	0	0	0	0	0	0	0	0	0	0.000474068	0	0	0	0	0	0	0	0	0	0
Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	unclassified_Gemmatimonadaceae	uncultured_prokaryote	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.33E-05	0	0	0	0
Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	unclassified_Gemmatimonadaceae	uncultured_soil_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000722217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gemmatimonadota	Longimicrobia	Longimicrobiales	Longimicrobiaceae	Longimicrobium	Longimicrobium_terrae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.72E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gemmatimonadota	Longimicrobia	Longimicrobiales	Longimicrobiaceae	Longimicrobium	unclassified_Longimicrobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.60E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001124016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gemmatimonadota	Longimicrobia	Longimicrobiales	Longimicrobiaceae	YC_ZSS_LKJ147	YC_ZSS_LKJ147_bacterium_YC_ZSS_LKJ147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.85E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gemmatimonadota	Longimicrobia	Longimicrobiales	Longimicrobiaceae	YC_ZSS_LKJ147	unclassified_YC_ZSS_LKJ147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.04E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.99E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gemmatimonadota	Longimicrobia	Longimicrobiales	Longimicrobiaceae	unclassified_Longimicrobiaceae	unclassified_Longimicrobiaceae	0	0	0	0	0	0	0	0	0	0.000169348	0	0	0	0	0	0	8.50E-05	0	0	0	0	0	0	0	0	0	7.41E-05	0	0	8.76E-05	0	0	0.000180652	0	0	0	0	0	8.04E-05	0	8.47E-05	0	0	7.04E-05	0	0	0	0	7.76E-05	0	0	0	0	0	0	0	0	0	0	0	8.67E-05	0.000239827	0	0	0	0	0	7.49E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00187294	0	0	0	0	0	0	0	7.78E-05	0	0	0	0	0	0	0.000209526	0	0	0	0	0	0	0	0	0	0	0	7.46E-05	0	0	0	0	9.48E-05	0	0	0	0	0	0	0	0	0	0
Gemmatimonadota	unclassified_Gemmatimonadota	unclassified_Gemmatimonadota	unclassified_Gemmatimonadota	unclassified_Gemmatimonadota	unclassified_Gemmatimonadota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.36E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.76E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000374672	0	0	0	0	0	0	0	0	0	0	0	0.000180554	0	0	0	0	0	0	0	0	0	0.000122459	0	0	0	0	0	0	0.000144613	0	0	0	0	0	0	0	0	8.74E-05	0	0	0.000336247	0	0	0	0.000151012	0	0	0	0	0	0	0.000663696	0	0	0	0	0	0	0	0	0	8.68E-05
Halanaerobiaeota	Halanaerobiia	Halanaerobiales	Halanaerobiaceae	Halocella	unclassified_Halocella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.31E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000122459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Halanaerobiaeota	Halanaerobiia	Halanaerobiales	Halanaerobiaceae	unclassified_Halanaerobiaceae	unclassified_Halanaerobiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00022368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Halanaerobiaeota	Halanaerobiia	Halanaerobiales	Halobacteroidaceae	Orenia	unclassified_Orenia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000159808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hydrogenedentes	Hydrogenedentia	Hydrogenedentiales	Hydrogenedensaceae	YC_ZSS_LKJ63	YC_ZSS_LKJ63_bacterium_YC_ZSS_LKJ63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.76E-05	0	0	0	0	0	0	0	0	0	0.000233209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.03E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000189627	0	0	0	0	0	0	0	0	0	0
Hydrogenedentes	Hydrogenedentia	Hydrogenedentiales	Hydrogenedensaceae	unclassified_Hydrogenedensaceae	unclassified_Hydrogenedensaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000232775	0	0	0	0	0	0	0	0	0	0.000932836	0	0	0	0	0	0	0	0	7.49E-05	0	0	0	0	0	0	0	0	0	0	0	0.001083326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000420309	0	0	0.000174307	0	0	0	0	0	0	0	0.000663696	0	0	0	0	0	0	0	0	0	0
Hydrogenedentes	Hydrogenedentia	Hydrogenedentiales	Hydrogenedensaceae	uncultured_bacterium_SJP_3	uncultured_bacterium_SJP_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.03E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Latescibacterota	Latescibacteria	Latescibacterales	Latescibacteraceae	Candidatus_Latescibacter	unclassified_Candidatus_Latescibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000155473	0	0	0	0	0	8.95E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Latescibacterota	Latescibacteria	Latescibacterales	Latescibacteraceae	Candidatus_Latescibacter	uncultured_Latescibacteria_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00021032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Latescibacterota	Latescibacteria	Latescibacterales	Latescibacteraceae	unclassified_Latescibacteraceae	unclassified_Latescibacteraceae	0	0	0	0	0	0	0	0	0	0.000169348	0	0	0	0	0	0	8.50E-05	0	0	0	0	0	0	0	0	0	0.000296274	0	0	0	0	0	0	0	0	0	0	0	0	0	8.47E-05	0	0	0	0	0	0	0	7.76E-05	0	0	0	0	0	0	8.60E-05	0	0	0.001010572	0	0	0	0	0	0	0	0	0.000224803	0	0	0	0	0	0	0	0	0	0	0	0.001083326	0	0	0	0	0	0	0	0.000374588	0	0.000122459	0	0	0	0	0	0.000233409	0	0	0	0	0	0	0	0	0	0	0	0	0.001597176	0	0	0	0	0	0	0	0	0	0	0.001991088	0	0	0	0	0	0.0001665	0	0	0	0
Latescibacterota	Latescibacteria	Latescibacterales	Latescibacteraceae	uncultured_Latescibacteria_bacterium	uncultured_Latescibacteria_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000180554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.41E-05	0	0	0	0	0	0	0	0	0	0	9.48E-05	0	0	0	0	0	0	0	0	0	0
