#OTU ID	E1	E2	E3	E4	E5	E6	E7	N1	N2	O1	O2	S1
OTU_2438	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2439	0	0	0	0	0	1	0	0	0	0	0	0
OTU_244	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2440	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2441	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2443	0	0	0	0	0	1	0	0	0	0	1	0
OTU_2444	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2445	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2446	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2448	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2449	0	0	0	0	0	1	0	0	0	1	0	0
OTU_2450	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2451	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2452	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2453	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2454	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2455	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2456	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2457	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2458	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2459	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2460	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2461	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2462	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2463	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2464	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2465	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2466	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2467	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2468	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2469	0	0	0	0	0	1	0	0	0	0	0	0
OTU_247	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2470	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2471	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2473	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2474	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2475	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2476	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2477	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2478	0	0	0	0	0	1	0	0	0	0	0	0
OTU_248	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2480	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2481	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2482	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2483	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2485	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2486	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2488	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2489	0	0	0	0	0	1	0	0	0	0	0	0
OTU_249	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2490	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2491	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2492	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2493	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2494	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2495	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2496	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2497	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2498	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2499	0	0	0	0	0	1	0	0	0	0	0	0
OTU_25	1	0	0	0	0	0	0	0	1	0	0	0
OTU_2500	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2501	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2502	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2503	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2504	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2505	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2506	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2507	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2508	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2509	0	0	0	0	0	1	0	0	0	0	0	0
OTU_251	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2510	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2514	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2516	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2517	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2519	0	1	0	0	0	1	0	0	0	0	0	0
OTU_252	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2520	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2521	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2522	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2523	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2524	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2525	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2526	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2527	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2528	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2529	0	0	0	0	0	1	0	0	0	0	0	0
OTU_253	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2530	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2531	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2532	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2533	0	5	0	0	1	6	0	0	0	0	0	0
OTU_2534	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2535	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2536	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2537	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2539	0	0	0	0	0	0	2	0	0	0	0	0
OTU_254	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2540	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2541	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2542	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2543	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2544	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2545	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2546	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2547	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2548	0	0	0	0	0	0	1	0	0	0	0	0
OTU_255	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2550	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2551	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2552	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2553	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2554	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2555	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2556	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2557	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2559	0	0	0	0	0	0	1	0	0	0	0	0
OTU_256	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2560	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2561	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2562	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2563	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2564	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2565	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2566	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2567	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2568	0	0	0	0	0	0	1	0	0	0	0	0
OTU_257	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2570	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2571	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2572	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2573	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2574	0	0	0	0	0	0	1	1	0	0	0	0
OTU_2575	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2576	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2577	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2579	0	0	0	0	0	0	1	0	0	0	0	0
OTU_258	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2580	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2581	0	0	0	0	0	0	2	0	0	0	0	0
OTU_2582	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2583	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2584	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2585	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2586	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2587	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2588	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2589	0	0	0	0	0	0	1	0	0	0	0	0
OTU_259	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2590	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2591	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2592	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2593	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2595	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2596	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2597	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2598	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2599	0	0	0	0	0	0	1	0	0	0	0	0
OTU_26	1	0	0	0	0	0	0	0	0	0	0	0
OTU_260	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2600	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2601	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2602	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2603	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2604	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2605	0	0	0	0	0	0	1	1	0	0	0	0
OTU_2607	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2608	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2609	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2610	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2611	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2612	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2613	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2614	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2615	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2616	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2617	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2618	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2619	0	0	0	0	0	0	1	0	0	0	0	0
OTU_262	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2620	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2621	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2622	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2623	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2624	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2625	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2626	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2627	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2628	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2629	0	0	0	0	0	0	1	0	0	0	0	0
OTU_263	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2630	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2631	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2632	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2633	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2634	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2635	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2636	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2637	0	0	0	0	0	0	1	0	1	0	0	1
OTU_2638	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2639	0	0	0	0	0	0	1	0	0	0	0	0
OTU_264	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2640	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2641	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2642	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2643	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2644	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2645	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2646	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2647	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2648	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2649	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2650	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2651	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2653	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2654	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2655	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2656	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2657	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2658	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2659	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2660	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2662	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2663	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2664	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2665	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2666	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2667	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2668	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2669	0	0	0	0	0	0	1	0	0	0	0	0
OTU_267	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2670	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2671	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2672	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2673	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2674	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2675	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2676	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2677	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2678	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2679	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2680	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2681	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2682	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2683	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2684	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2686	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2687	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2689	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2690	0	0	0	0	0	0	1	0	0	0	0	0
OTU_2691	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2692	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2693	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2695	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2696	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2697	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2698	0	0	0	0	0	0	0	1	0	0	0	1
OTU_27	24	12	0	0	0	0	0	0	0	0	0	0
OTU_270	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2700	0	0	0	0	0	0	0	3	0	0	0	0
OTU_2701	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2703	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2704	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2705	0	0	0	0	0	0	0	2	0	0	0	0
OTU_2706	0	0	0	0	0	0	0	6	0	0	0	0
OTU_2708	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2710	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2712	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2715	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2716	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2717	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2718	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2719	0	0	0	0	0	0	0	1	0	0	0	0
OTU_272	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2721	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2722	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2724	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2725	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2726	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2727	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2729	0	0	0	0	0	0	0	1	0	0	0	0
OTU_273	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2730	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2731	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2732	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2733	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2734	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2735	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2737	0	0	0	0	0	0	0	2	0	0	0	0
OTU_2738	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2739	0	0	0	0	0	0	0	1	0	0	0	0
OTU_274	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2740	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2741	0	0	0	0	0	0	0	2	0	0	0	0
OTU_2742	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2743	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2744	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2745	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2747	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2748	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2749	0	0	0	0	0	0	0	1	0	0	0	0
OTU_275	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2750	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2751	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2752	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2753	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2754	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2755	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2756	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2757	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2759	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2760	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2762	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2764	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2765	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2766	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2767	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2768	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2769	0	0	0	0	0	0	0	1	0	0	0	0
OTU_277	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2771	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2772	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2773	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2774	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2775	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2776	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2777	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2778	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2779	0	0	0	0	0	0	0	1	0	0	0	0
OTU_278	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2780	0	0	0	0	0	0	0	2	0	0	0	0
OTU_2781	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2782	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2783	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2784	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2785	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2786	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2787	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2788	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2790	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2792	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2793	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2795	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2796	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2797	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2799	0	0	0	0	0	0	0	1	0	0	0	0
OTU_28	1	0	0	0	0	0	0	0	0	0	0	0
OTU_280	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2801	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2802	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2803	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2806	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2807	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2808	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2809	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2810	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2811	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2812	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2813	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2814	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2815	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2816	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2817	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2818	0	0	0	0	0	0	0	1	0	0	0	0
OTU_282	2	0	0	0	0	0	0	0	0	0	0	0
OTU_2820	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2821	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2823	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2825	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2826	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2827	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2828	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2829	0	0	0	0	0	0	0	1	0	0	0	0
OTU_283	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2830	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2831	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2832	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2833	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2834	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2835	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2836	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2837	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2839	0	0	0	0	0	0	0	1	0	0	0	0
OTU_284	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2840	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2841	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2842	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2843	0	0	0	0	0	0	0	1	0	0	0	0
OTU_2844	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2845	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2846	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2847	0	0	0	0	0	0	0	0	2	0	0	0
OTU_2848	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2849	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2850	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2851	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2852	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2853	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2854	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2855	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2856	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2857	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2858	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2859	0	0	0	0	0	0	0	0	2	0	0	0
OTU_286	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2860	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2861	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2862	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2863	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2864	0	0	0	0	0	0	0	0	4	0	0	0
OTU_2865	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2866	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2867	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2868	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2869	0	0	0	0	0	0	0	0	1	0	0	0
OTU_287	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2870	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2871	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2874	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2875	0	0	0	0	0	0	0	0	4	0	0	0
OTU_2876	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2877	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2878	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2879	0	0	0	0	0	0	0	0	1	0	0	0
OTU_288	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2880	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2881	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2882	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2883	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2884	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2885	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2886	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2887	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2888	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2889	0	0	0	0	0	0	0	0	1	0	0	0
OTU_289	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2890	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2891	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2892	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2893	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2894	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2895	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2896	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2897	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2898	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2899	0	0	0	0	0	0	0	0	1	0	0	0
OTU_290	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2900	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2901	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2902	0	0	0	0	0	0	0	0	1	0	0	0
