"","feces1","feces2","feces3","feces4","feces5","feces6","saliva1","saliva2","saliva3","saliva4","saliva5","saliva6","plaque1","plaque2","plaque3","plaque4","plaque5","plaque6"
"ASV3564",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
"ASV3565",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
"ASV3566",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
"ASV3567",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
"ASV3568",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
"ASV3569",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
"ASV3570",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
"ASV3571",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
"ASV3572",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
"ASV3573",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"ASV3574",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"ASV3575",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"ASV3576",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"ASV3577",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"ASV3578",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"ASV3579",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"ASV3580",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"ASV3581",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"ASV3582",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"ASV3583",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"ASV3584",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"ASV3585",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"ASV3586",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"ASV3587",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3588",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3589",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3590",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3591",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3592",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3593",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3594",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3595",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3596",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3597",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3598",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3599",0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3600",0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3601",0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3602",0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3603",0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3604",0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3605",0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3606",0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3607",0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3608",0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3609",0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3610",0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3611",0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3612",0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3613",0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3614",0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3615",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"ASV3616",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"ASV3617",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"ASV3618",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"ASV3619",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"ASV3620",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"ASV3621",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"ASV3622",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"ASV3623",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"ASV3624",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"ASV3625",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"ASV3626",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"ASV3627",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"ASV3628",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"ASV3629",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"ASV3630",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"ASV3631",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"ASV3632",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"ASV3633",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"ASV3634",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"ASV3635",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"ASV3636",0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
"ASV3637",0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
"ASV3638",0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
"ASV3639",0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
"ASV3640",0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
"ASV3641",0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
"ASV3642",0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
"ASV3643",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
"ASV3644",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
"ASV3645",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
"ASV3646",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
"ASV3647",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
"ASV3648",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
"ASV3649",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
"ASV3650",0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"ASV3651",0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"ASV3652",0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"ASV3653",0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"ASV3654",0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"ASV3655",0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
"ASV3656",0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
"ASV3657",0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
"ASV3658",0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
"ASV3659",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
"ASV3660",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
"ASV3661",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
"ASV3662",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
"ASV3663",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
"ASV3664",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
"ASV3665",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
"ASV3666",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
"ASV3667",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
"ASV3668",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
"ASV3669",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
"ASV3670",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
"ASV3671",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
"ASV3672",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
"ASV3673",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
"ASV3674",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
"ASV3675",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
"ASV3676",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
"ASV3677",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
"ASV3678",0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
"ASV3679",0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
"ASV3680",0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
"ASV3681",0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
"ASV3682",0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
"ASV3683",0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
"ASV3684",0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
"ASV3685",0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
"ASV3686",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
"ASV3687",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
"ASV3688",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
"ASV3689",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
"ASV3690",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
"ASV3691",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
"ASV3692",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
"ASV3693",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
"ASV3694",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
"ASV3695",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
"ASV3696",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
"ASV3697",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
"ASV3698",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
"ASV3699",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
"ASV3700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
"ASV3701",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
"ASV3702",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
"ASV3703",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"ASV3704",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"ASV3705",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"ASV3706",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"ASV3707",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"ASV3708",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"ASV3709",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"ASV3710",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"ASV3711",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"ASV3712",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"ASV3713",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"ASV3714",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"ASV3715",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3716",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3717",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3718",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3719",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3720",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3721",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3722",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3723",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3724",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3725",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3726",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3727",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3728",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3729",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3730",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3731",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3732",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3733",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3734",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3735",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"ASV3736",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"ASV3737",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"ASV3738",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"ASV3739",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"ASV3740",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"ASV3741",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"ASV3742",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"ASV3743",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"ASV3744",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"ASV3745",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"ASV3746",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"ASV3747",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"ASV3748",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"ASV3749",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"ASV3750",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"ASV3751",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
"ASV3752",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"ASV3753",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"ASV3754",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"ASV3755",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"ASV3756",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"ASV3757",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"ASV3758",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"ASV3759",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"ASV3760",0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"ASV3761",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
"ASV3762",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
"ASV3763",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
"ASV3764",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
"ASV3765",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"ASV3766",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"ASV3767",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"ASV3768",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
"ASV3769",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
"ASV3770",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
"ASV3771",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"ASV3772",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"ASV3773",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"ASV3774",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"ASV3775",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"ASV3776",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"ASV3777",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"ASV3778",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"ASV3779",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"ASV3780",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"ASV3781",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"ASV3782",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"ASV3783",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"ASV3784",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"ASV3785",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"ASV3786",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"ASV3787",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"ASV3788",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"ASV3789",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"ASV3790",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"ASV3791",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"ASV3792",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"ASV3793",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"ASV3794",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"ASV3795",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
"ASV3796",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
"ASV3797",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
"ASV3798",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
"ASV3799",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
"ASV3800",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
"ASV3801",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
"ASV3802",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
"ASV3803",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
"ASV3804",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
"ASV3805",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
"ASV3806",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
"ASV3807",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"ASV3808",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"ASV3809",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"ASV3810",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
"ASV3811",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
"ASV3812",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
"ASV3813",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
"ASV3814",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
"ASV3815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
"ASV3816",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
"ASV3817",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
"ASV3818",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
"ASV3819",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"ASV3820",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"ASV3821",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"ASV3822",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"ASV3823",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"ASV3824",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"ASV3825",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"ASV3826",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"ASV3827",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"ASV3828",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"ASV3829",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"ASV3830",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"ASV3831",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3832",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3833",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3834",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3835",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3836",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3837",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3838",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3839",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3840",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3841",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3842",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3843",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3844",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3845",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3846",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3847",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3848",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3849",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3850",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3851",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3852",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3853",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3854",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3855",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3856",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3857",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3858",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3859",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3860",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3861",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"ASV3862",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"ASV3863",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"ASV3864",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"ASV3865",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"ASV3866",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"ASV3867",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"ASV3868",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"ASV3869",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"ASV3870",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"ASV3871",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"ASV3872",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"ASV3873",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"ASV3874",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"ASV3875",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"ASV3876",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"ASV3877",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"ASV3878",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"ASV3879",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"ASV3880",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"ASV3881",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"ASV3882",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"ASV3883",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"ASV3884",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"ASV3885",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"ASV3886",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
