order	class	phylum	superkingdom	E1.filtered.qc-renamed	E2.filtered.qc-renamed	E3.filtered.qc-renamed	E4.filtered.qc-renamed	E5.filtered.qc-renamed	E6.filtered.qc-renamed	E7.filtered.qc-renamed	N1.filtered.qc-renamed	N2.filtered.qc-renamed	O1.filtered.qc-renamed	O2.filtered.qc-renamed	S1.filtered.qc-renamed
Humimicrobiales	Humimicrobiia	Actinomycetota	Bacteria		0.0169574479650893	0.0240641711229946	0.008517887563884101		0.0052548610093891	0.0454600816522525	0.1167097693002776		0.024003666716230002	0.0629921259842517	0.0094339622641509
Hydrogenedentales	Hydrogenedentia	Hydrogenedentota	Bacteria	0.0066739690212975	0.0507653148670953	0.040575623659983295	0.0340715502485898		0.0791104715462482	0.1591075176840302	0.233333333333348	0.0784313725490196	0.10400733428274711	0.0905513576164129	0.0578484080809333
Hydrothermales	Hydrothermia	WOR-3	Bacteria								0.0083336620435535		0.008	0.0157480314960629	0.0094339622641509
ICN-92133	Negativicutes	Bacillota	Bacteria											0.0039370078740157	
IMCC26256	Acidimicrobiia	Actinomycetota	Bacteria	0.0329897584949817	0.0614418805896124	0.1524064171122994	0.0187393526405449	0.034090909090909	0.0376081898999147			0.09803921568627451	0.048000001534929504	0.153543483600665	0.06728237034508419
Ignavibacteriales	Ignavibacteria	Bacteroidota_A	Bacteria	0.0394736842105263	0.2925671816350549	0.277100644227167	0.0511073253982742	0.2159090909090908	0.2831820151183884	0.1818347904113029	0.26666732408712157	0.5882352941176471	0.1602138381432417	0.1181102362204712	0.0377358490566036
Immundisolibacterales	Gammaproteobacteria	Pseudomonadota	Bacteria							0.0227272727272727		0.0392156862745098		0.0039370078740157	
Isosphaerales	Planctomycetia	Planctomycetota	Bacteria	0.026505832779437098	0.0301561977130382	0.008314949717805	0.0051107325383304	0.0113636363636363	0.0215375573524421		0.0083333333333333	0.11764705882352941	0.024206448798984	0.0275594081462126	0.0968288916335648
Izemoplasmatales	Bacilli	Bacillota	Bacteria	0.0132529163897185	0.0197964777995098	0.0459232172428711	0.0187393526425507		0.0544467186295913	0.0681873543795252	0.1249999999999734	0.13725490196078433	0.0560000000702041	0.12992143635657039	0.0578452437182257
J036	Anaerolineae	Chloroflexota	Bacteria	0.0131578947368421	0.052978305600437196	0.1261371209861867	0.0119250426003958	0.034090909090909	0.0170575693055834	0.0227272727272727	0.0083333333333333	0.0784313725490196	0.0160000001258077	0.0472440944881889	0.0094339622641509
J045	Polarisedimenticolia	Acidobacteriota	Bacteria		0.0028390298344205	0.0160427807486631						0.0196078431372549	0.0040000001258077	0.0354330708661417	
J057	Bacteroidia	Bacteroidota	Bacteria		0.0387035852030385	0.0109887465092488	0.0068143100511073		0.0139992413895498	0.0454600816522525	0.0750000000000049	0.09803921568627451	0.040210114231900004	0.0314960629921257	0.0471729756834621
J058	J058	Planctomycetota	Bacteria									0.0196078431372549	0.0120000011575063	0.0078740157480314	0.0188710888910094
J102	Anaerolineae	Chloroflexota	Bacteria	0.019831863758139598	0.0027855153203342		0.0017035775127768		0.0085287846481876		0.0171894081359785	0.0392156862745098		0.0118112001360984	0.0201093946616221
J137	Dojkabacteria	Patescibacteriota	Bacteria									0.0392156862745098	0.0080000000000001		
JAABTG01	Gammaproteobacteria	Pseudomonadota	Bacteria		0.0027855153203342							0.0196078431372549			
JAABVY01	MSB-5A5	Zixibacteria	Bacteria	0.0066739690212975			0.0017035775127768		0.0063965884861407			0.0196078431372549	0.0039999999999998	0.003937184388067	0.0201093946616221
JAACEG01	Patescibacteriia	Patescibacteriota	Bacteria								0.0083336620435535		0.008	0.0039370078740157	
JAADEI01	Bacteroidia	Bacteroidota	Bacteria											0.0039370078740157	
JAADFJ01	Desulfurellia	Campylobacterota	Bacteria				0.0017035775127768		0.0385308760030931				0.0119963332281676	0.0078740157480314	
JAADHS01	Gammaproteobacteria	Pseudomonadota	Bacteria									0.0196078431372549			
JAAEKA01	Anaerolineae	Chloroflexota	Bacteria		0.0028390298344205	0.0160427807486631	0.0034071550255536		0.0021321965654842			0.058823529411764705	0.016000001283314	0.039370078740157397	0.0188710888910094
JAAEMD01	Marinamargulisbacteria	Margulisbacteria	Bacteria										0.0039999999999988		
JAAFJU01	Cyanobacteriia	Cyanobacteriota	Bacteria		0.0217996517520355	0.0056411529263612			0.0087443803801607			0.0392156862745098	0.0082064464839714	0.0039370078740157	0.0094339622641509
JAANXI01	JAANXI01	Marinisomatota	Bacteria								0.0171894081359785				
JAAXHH01	JAAXHH01	JAAXHH01	Bacteria									0.0392156862745098			
JAAYEA01	Anaerolineae	Chloroflexota	Bacteria										0.0080000000000001	0.0039370078740157	
JAAYKD01	JAAYKD01	Bacillota	Bacteria						0.0042643923240938				0.0039999988424947		
JAAYKL01	Polyangia	Myxococcota	Bacteria		0.0169574479650893	0.0187165775401069	0.0068143100511073		0.0052548610093891	0.0454600816522525	0.0750000000000049	0.0196078431372549	0.028003666716228802	0.043307086614173096	
JAAYSF01	Negativicutes	Bacillota	Bacteria								0.0166666666666666	0.0196078431372549		0.0039370078740157	0.0188679245283018
JAAYUB01	JAAYUB01	Acidobacteriota	Bacteria			0.0084900621626573	0.0017035775147826					0.0392156862745098	0.004		
JAAYUI01	Caldisericia	Caldisericota	Bacteria			0.011632530742427	0.0034071550295652					0.09803921568627451	0.0080000000000001		
JAAYUW01	JAAYUW01	Spirochaetota	Bacteria						0.0556038543883771						
JAAYZQ01	Anaerolineae	Chloroflexota	Bacteria	0.0131578947368421	0.0501392757660167	0.1042780748663101	0.01192504259839	0.034090909090909	0.0191897658710676			0.0392156862745098	0.016	0.0157480314960629	0.0094339622641509
JAAZAB01	Kiritimatiellia	Verrucomicrobiota	Bacteria								0.0083333333333333	0.0196078431372549	0.004		
JAAZEB01	JAAZEB01	Armatimonadota	Bacteria	0.0066739690212975			0.0017035775127768		0.0063965884861407					0.003937184388067	0.0201093946616221
JABDET01	JABDET01	Vulcanimicrobiota	Bacteria		0.1521748397780729	0.0690620786309111	0.0186844979887031	0.0233277657765767	0.0052337725567066	0.0454554033079786	0.09947725853068791	0.0392156862745098	0.0199989396605501	0.0078740157480314	0.0364901304845323
JABDGN01	Gammaproteobacteria	Pseudomonadota	Bacteria	0.0066739690212975	0.1030640668523676	0.0133689839572192	0.056218057921635395	0.1022727272727272	0.1172707889125799				0.008	0.003937184388067	0.0201093946616221
JABDLF01	Gammaproteobacteria	Pseudomonadota	Bacteria	0.0066739690212975			0.0017035775127768		0.0063965884861407					0.003937184388067	0.0201093946616221
JABEUT01	Bacteroidia	Bacteroidota	Bacteria		0.0217996517520355	0.0056411529263612	0.0017035775127768		0.0087443803801607	0.0227272727272727		0.058823529411764705	0.0082064464839714	0.0078740157480314	0.0094339622641509
JABEVK01	Spirochaetia	Spirochaetota	Bacteria		0.0028390298344205	0.0218590461198766	0.0017035775147826					0.0392156862745098	0.0040000001258077	0.0354330708661417	
JABGVJ01	Marinamargulisbacteria	Margulisbacteria	Bacteria		0.0141184181306688	0.0026737967914438	0.0068143100511073		0.0052548610093891	0.0454600816522525	0.0750000000000049		0.0200036665904223	0.011811023622047102	
JABHGC01	Gammaproteobacteria	Pseudomonadota	Bacteria		0.0028390298344205	0.0160427807486631							0.0040000001258077	0.0354330708661417	
JABMPQ01	JABMPQ01	Patescibacteriota	Bacteria											0.0039370078740157	
JABMQR01	Spirochaetia	Spirochaetota	Bacteria								0.0083333333333333	0.0196078431372549			
JABMRG01	Koll11	Omnitrophota	Bacteria		0.0245851670723697	0.0056411529263612			0.0087443803801607			0.0392156862745098	0.0082064464839714	0.0039370078740157	0.0094339622641509
JABMRN01	Koll11	Omnitrophota	Bacteria		0.0027855153203342						0.0083333333333333				
JABSOH01	Alphaproteobacteria	Pseudomonadota	Bacteria			0.0026737967914438						0.0196078431372549			
JABSQK01	Lentisphaeria	Verrucomicrobiota	Bacteria		0.0141184181306688	0.0026737967914438	0.0068143100511073		0.0052548610093891	0.0454600816522525	0.0750000000000049	0.0196078431372549	0.0200036665904223	0.0078740157480314	
JABWAM01	Verrucomicrobiia	Verrucomicrobiota	Bacteria				0.0034071550255536			0.0227272727272727				0.0118110236220472	0.0094339622641509
JACCUZ01	Actinomycetes	Actinomycetota	Bacteria		0.0028390298344205	0.0160427807486631			0.0042643923240938				0.012000000125807802	0.0354330708661417	
JACCXV01	Gemmatimonadetes	Gemmatimonadota	Bacteria	0.0066739690212975		0.0026737967914438	0.0017035775127768		0.0106609808102345			0.0392156862745098	0.0039999988424947	0.003937184388067	0.0201093946616221
JACCYU01	Gammaproteobacteria	Pseudomonadota	Bacteria									0.0392156862745098	0.0039999999999998		
JACIWP01	Anaerolineae	Chloroflexota	Bacteria	0.0066739690212975			0.0017035775127768		0.0063965884861407			0.0196078431372549	0.0080000011575063	0.003937184388067	0.0389804835526315
JACIWR01	Anaerolineae	Chloroflexota	Bacteria		0.0217996517520355	0.0056411529263612			0.0087443803801607			0.058823529411764705	0.0082064464839714	0.0078740157480314	0.0094339622641509
JACKCT01	Lernaellaia	Lernaellota	Bacteria	0.0066739690212975			0.0017035775127768		0.0063965884861407				0.0080000000000001	0.007874192262082701	0.0201093946616221
JACKNK01	Gammaproteobacteria	Pseudomonadota	Bacteria				0.0034071550255536		0.0021321965654842			0.0392156862745098	0.004	0.0039370078740157	
JACMRA01	JACMRA01	Patescibacteriota	Bacteria	0.0131578947368421	0.0501392757660167	0.1042780748663101	0.01192504259839	0.034090909090909	0.0170575693055834	0.0227272727272727			0.012		
JACNKJ01	Krumholzibacteriia	Krumholzibacteriota	Bacteria		0.0141184181306688	0.0026737967914438	0.0068143100511073		0.0052548610093891	0.0454600816522525	0.0750000000000049		0.0200036665904223	0.0078740157480314	
JACOTG01	JACOTG01	Planctomycetota	Bacteria											0.0118110236220472	0.0094339622641509
JACOXK01	JACOXK01	Bdellovibrionota	Bacteria									0.0196078431372549			
JACPAL01	UBA10199	UBA10199	Bacteria	0.0066739690212975			0.0017035775127768		0.0063965884861407			0.0196078431372549	0.0080000011575063	0.007874192262082701	0.0389804835526315
JACPCQ01	Minisyncoccia	Patescibacteriota	Bacteria											0.0039370078740157	
JACPFL01	JACPFL01	JACPFL01	Bacteria									0.0196078431372549			
JACPKC01	UBA1384	Patescibacteriota	Bacteria		0.1030640668523676	0.0133689839572192	0.0545144804088586	0.1022727272727272	0.1108742004264392				0.008		
JACPKW01	Minisyncoccia	Patescibacteriota	Bacteria		0.17681352136452888	0.0965622776771489	0.0169809204779321	0.0233277657765767	0.011845956371383099	0.0454554033079786	0.0828102631538011	0.09803921568627451	0.0202064477672854	0.039370078740157397	0.0742291439038435
JACPPY01	Dehalococcoidia	Chloroflexota	Bacteria												0.0094339622641509
JACPQY01	JACPQY01	JACPQY01	Bacteria								0.0083336620435535		0.008	0.0039370078740157	
JACPRU01	Binatia	Desulfobacterota_B	Bacteria										0.004		
JACPSX01	JACPSX01	JACPSX01	Bacteria		0.0141184181306688	0.0026737967914438	0.0068143100511073		0.0052548610093891	0.0454600816522525	0.0750000000000049		0.0200036665904223	0.0078740157480314	
JACPWU01	JACPWU01	JACPWU01	Bacteria		0.0028390298344205	0.0160427807486631							0.008000000125807701	0.0354330708661417	
JACPZF01	Microgenomatia	Patescibacteriota	Bacteria				0.0051107325293781		0.0077574432186126						
JACPZX01	Polarisedimenticolia	Acidobacteriota	Bacteria									0.0196078431372549			
JACQCE01	Nitrospiria	Nitrospirota	Bacteria											0.0118110236220472	0.0094339622641509
JACQKK01	SAR324	SAR324	Bacteria	0.0066739690212975			0.0017035775127768		0.0063965884861407					0.003937184388067	0.0201093946616221
JACQLN01	Minisyncoccia	Patescibacteriota	Bacteria									0.0196078431372549			
JACQOV01	JACQOV01	JACQOV01	Bacteria									0.0196078431372549			
JACQPE01	Elusimicrobia	Elusimicrobiota	Bacteria											0.0039370078740157	
JACQQV01	Koll11	Omnitrophota	Bacteria		0.0028390298344205	0.0160427807486631							0.0040000001258077	0.0354330708661417	
JACQSX01	UBA6911	Acidobacteriota	Bacteria				0.0017035775127768			0.0227272727272727					
JACQXL01	MHYJ01	Planctomycetota	Bacteria									0.0196078431372549			
JACRCW01	JACRCW01	Myxococcota	Bacteria											0.0039370078740157	
JACRDY01	Patescibacteriia	Patescibacteriota	Bacteria									0.0392156862745098			
JACRGO01	JACRGO01	Nitrospinota	Bacteria						0.0042643923240938						
JACRGQ01	UBA7883	Nitrospinota	Bacteria	0.019831863758139598	0.0027855153203342		0.0017035775127768		0.0063965884861407			0.0196078431372549		0.003937184388067	0.0201093946616221
JACRHK01	RBG-16-64-22	Nitrospirota	Bacteria	0.0131578947368421	0.0501392757660167	0.1042780748663101	0.0085178875728364	0.034090909090909	0.0170575693055834				0.012		
JACRHL01	JACRHL01	Nitrospirota_B	Bacteria									0.0196078431372549			
JACRJV01	Patescibacteriia	Patescibacteriota	Bacteria									0.0196078431372549			
JACRMK01	Anaerolineae	Chloroflexota	Bacteria									0.0196078431372549			
JACVQG01	Dehalococcoidia	Chloroflexota	Bacteria						0.0042643923240938						
JACZXZ01	Alphaproteobacteria	Pseudomonadota	Bacteria		0.0028390298344205	0.0218590461198766	0.0017035775147826					0.0392156862745098	0.0040000001258077	0.0354330708661417	
JADFOP01	JADFOP01	JADFOP01	Bacteria			0.0080213903743315			0.0063965884861407					0.0039370078740157	
JADFVX01	JADFVX01	Desulfobacterota	Bacteria											0.0118110236220472	0.0094339622641509
JADLBR01	Verrucomicrobiia	Verrucomicrobiota	Bacteria		0.0217996517520355	0.0056411529263612			0.0087443803801607			0.0392156862745098	0.0082064464839714	0.0039370078740157	0.0094339622641509
JADQBR01	JADQBR01	Bacillota	Bacteria				0.0017035775127768		0.0385308760030931				0.0119963332281676	0.0078740157480314	
JAEEML01	XYA12-FULL-58-9	Myxococcota	Bacteria									0.0196078431372549			
JAENJB01	Dehalococcoidia	Chloroflexota	Bacteria											0.0118110236220472	0.0094339622641509
JAEULC01	Alphaproteobacteria	Pseudomonadota	Bacteria	0.0066739690212975			0.0017035775127768		0.0063965884861407					0.0157482080101142	0.029543356925773
JAFEDO01	Gammaproteobacteria	Pseudomonadota	Bacteria											0.0118110236220472	0.0094339622641509
JAFGBY01	B3-B38	Acidobacteriota	Bacteria											0.0039370078740157	
JAFGDJ01	Spirochaetia	Spirochaetota	Bacteria	0.0066739690212975			0.0017035775127768		0.0063965884861407					0.003937184388067	0.0201093946616221
JAFGGP01	Koll11	Omnitrophota	Bacteria									0.0196078431372549			
JAFGIU01	Koll11	Omnitrophota	Bacteria									0.0196078431372549			
JAFGJP01	JAFGBW01	JAFGBW01	Bacteria											0.0039370078740157	
JAFGKV01	JAFGKV01	Fermentibacterota	Bacteria	0.0066739690212975			0.0017035775127768		0.0063965884861407					0.003937184388067	0.0201093946616221
JAFGLO01	Dojkabacteria	Patescibacteriota	Bacteria			0.0026737967914438							0.0120010603394498	0.0039368313599824	
JAFGOL01	JAFGOL01	JAFGOL01	Bacteria											0.0039370078740157	
JAFGXH01	UBA1177	UBP6	Bacteria								0.0083333333333333				
JAFGXN01	Spirochaetia	Spirochaetota	Bacteria		0.0028390298344205	0.0160427807486631							0.0040000001258077	0.0354330708661417	
JAGGWG01	UBA1384	Patescibacteriota	Bacteria			0.0058162653712135	0.0017035775147826					0.0392156862745098			
JAGLHV01	JAGLHV01	UBA6262	Bacteria				0.0034071550255536		0.0021321965654842			0.0392156862745098	0.004	0.0039370078740157	
JAGLLT01	Koll11	Omnitrophota	Bacteria										0.0080000000000001		
JAGLSM01	JAGLSM01	Spirochaetota	Bacteria											0.0118110236220472	0.0094339622641509
JAGOGO01	WTBG01	Desulfobacterota	Bacteria									0.0196078431372549			
JAGOZY01	Negativicutes	Bacillota	Bacteria								0.025				
JAGPBS01	Alphaproteobacteria	Pseudomonadota	Bacteria											0.0039370078740157	
JAGPMH01	Negativicutes	Bacillota	Bacteria		0.0028390298344205	0.0160427807486631							0.0040000001258077	0.0354330708661417	
JAGQKX01	4484-211	Patescibacteriota	Bacteria									0.0196078431372549			
JAGVHQ01	UBA1384	Patescibacteriota	Bacteria									0.0196078431372549			
JAHCSD01	Minisyncoccia	Patescibacteriota	Bacteria			0.0058162653712135	0.0017035775147826					0.0392156862745098			
JAHEKZ01	Actinomycetes	Actinomycetota	Bacteria										0.0039999999999998		
JAHELT01	Gammaproteobacteria	Pseudomonadota	Bacteria									0.0196078431372549			
JAHIHE01	Minisyncoccia	Patescibacteriota	Bacteria	0.006578947368421	0.011195575795423199	0.0276753114910901	0.015332197610050599		0.0184184240288471			0.13725490196078433	0.0040000001258077	0.0354330708661417	
JAHIPI01	Koll11	Omnitrophota	Bacteria									0.0196078431372549			
JAHISY01	Gracilibacteria	Patescibacteriota	Bacteria		0.0028390298344205	0.0187165775401069	0.0034071550255536		0.0021321965654842			0.0392156862745098	0.008000000125807701	0.0511811023622046	0.0094339622641509
JAHIZJ01	Patescibacteriia	Patescibacteriota	Bacteria		0.0141184181306688	0.0026737967914438	0.0068143100511073		0.0052548610093891	0.0454600816522525	0.0750000000000049	0.0196078431372549	0.0200036665904223	0.0078740157480314	
JAHJAL01	JAHJAL01	Patescibacteriota	Bacteria	0.0131578947368421	0.0027855153203342		0.0017035775127768								
JAHJDO01	JAHJDO01	JAHJDO01	Bacteria									0.0196078431372549			
JAHJFT01	Patescibacteriia	Patescibacteriota	Bacteria		0.0028390298344205	0.0160427807486631							0.0040000001258077	0.0354330708661417	
JAHJIW01	WOR-1	Margulisbacteria	Bacteria			0.0026737967914438									
JAHJQQ01	Gammaproteobacteria	Pseudomonadota	Bacteria									0.0196078431372549			
JAHJRV01	Humimicrobiia	Actinomycetota	Bacteria									0.0196078431372549			
JAHJRX01	JAHJRX01	UBA9089	Bacteria			0.0058162653712135	0.0017035775147826					0.0392156862745098			
