OTUID	All	KO	OE	WT
ASV_2310	0.004401	0.004476838	0.006065103	0.002661208
ASV_2320	0.004534	0.003225331	0.008572844	0.001803605
ASV_2373	0.004426	0.004039882	0.006120715	0.003118003
ASV_2427	0.004485	0.001913480	0.007059048	0.004482350
ASV_2521	0.004505	0.004099364	0.008064299	0.001350977
ASV_2587	0.004231	0.009382509	0.001961486	0.001349110
ASV_2599	0.004487	0.000000000	0.008531597	0.004928279
ASV_2633	0.004414	0.001859549	0.005570126	0.005812430
ASV_2650	0.004328	0.005306571	0.004557423	0.003119530
ASV_2688	0.004441	0.005444473	0.006065254	0.001812458
ASV_2730	0.004424	0.001889763	0.006478824	0.004901992
ASV_2765	0.004526	0.002003928	0.007089386	0.004485531
ASV_2819	0.004493	0.0004607615	0.0080708468	0.0049470109
ASV_2834	0.004452	0.003219726	0.006540419	0.003594943
ASV_2857	0.004495	0.004207315	0.006576685	0.002701814
ASV_2869	0.00427	0.002640431	0.002978857	0.007192148
ASV_1678	0.004371	0.003238987	0.007629549	0.002243651
ASV_1803	0.004219	0.000000000	0.004994102	0.007661957
ASV_1806	0.004242	0.005535580	0.004050450	0.003140115
ASV_1832	0.004153	0.0085540017	0.0030253421	0.0008785006
ASV_1843	0.004106	0.003141325	0.002519554	0.006657689
ASV_1852	0.004053	0.000000000	0.001505048	0.010654450
ASV_1864	0.004302	0.004185013	0.005609386	0.003112755
ASV_1867	0.004145	0.001866797	0.002974189	0.007593946
ASV_1878	0.004142	0.003537558	0.003986994	0.004901919
ASV_1914	0.004322	0.001913480	0.007025748	0.004026136
ASV_1921	0.004206	0.007852435	0.002531162	0.002234818
ASV_1940	0.004404	0.004855434	0.006135931	0.002220422
ASV_1951	0.004167	0.005947618	0.003027146	0.003524781
ASV_1970	0.004244	0.002212051	0.006046270	0.004474320
ASV_2006	0.004133	0.004383042	0.003501696	0.004514967
ASV_2020	0.00411	0.004893454	0.002955280	0.004482258
ASV_2039	0.004281	0.002658174	0.007053867	0.003129554
ASV_2048	0.004149	0.006277081	0.003516008	0.002653029
ASV_2052	0.004188	0.003579946	0.004527704	0.004455462
ASV_2075	0.004257	0.002955665	0.003466712	0.006349127
ASV_2086	0.004259	0.006185485	0.002550071	0.004040727
ASV_2136	0.004224	0.003643811	0.004562786	0.004466163
ASV_2137	0.004414	0.0008885507	0.0096580852	0.0026961797
ASV_2151	0.004423	0.0009286833	0.0118932097	0.0004473072
ASV_2166	0.004536	0.0000000000	0.0131649897	0.0004439354
ASV_2241	0.004336	0.001830193	0.008044540	0.003132050
ASV_2255	0.004284	0.002254278	0.007052861	0.003545461
ASV_2288	0.004173	0.006311161	0.003056656	0.003149817
ASV_2379	0.004325	0.003659616	0.007091146	0.002224239
ASV_2408	0.004184	0.006321919	0.003540128	0.002689527
ASV_2479	0.004272	0.001375070	0.006552058	0.004888714
ASV_2497	0.004198	0.003123304	0.005018712	0.004451336
ASV_2551	0.00426	0.002683410	0.006550125	0.003546452
ASV_2737	0.004196	0.0004607615	0.0036170268	0.0085089263
ASV_2753	0.004266	0.002384248	0.005046182	0.005367281
ASV_2759	0.004236	0.005389628	0.005085696	0.002231974
ASV_2784	0.00426	0.004001848	0.006082979	0.002694212
ASV_2789	0.004307	0.002314009	0.007480534	0.003125628
ASV_2846	0.004302	0.0008784564	0.0075644181	0.0044640472
ASV_2853	0.004259	0.002138507	0.006585176	0.004052588
ASV_2868	0.004205	0.001825825	0.004538590	0.006250371
ASV_2881	0.00438	0.004484496	0.008655886	0.000000000
ASV_1636	0.004145	0.002310304	0.006083882	0.004039969
ASV_1659	0.003817	0.01145084	0.00000000	0.00000000
ASV_1725	0.003817	0.0089817286	0.0020216683	0.0004473072
ASV_1778	0.004118	0.003953066	0.007044242	0.001357408
ASV_1826	0.004022	0.002649183	0.004040878	0.005376773
ASV_1918	0.004004	0.007181178	0.003495193	0.001336269
ASV_1924	0.004102	0.002431629	0.004005724	0.005867912
ASV_1927	0.004009	0.004520939	0.003024589	0.004481722
ASV_1992	0.004251	0.0009617435	0.0090940218	0.0026972702
ASV_2007	0.004121	0.003584065	0.006559528	0.002220208
ASV_2015	0.004086	0.003196008	0.005918993	0.003144141
ASV_2016	0.004105	0.001873260	0.005500273	0.004941671
ASV_2032	0.004181	0.002932699	0.006021557	0.003587736
ASV_2063	0.00411	0.0058709700	0.0055641119	0.0008946144
ASV_2068	0.004082	0.002290291	0.005512860	0.004441630
ASV_2111	0.004073	0.005974751	0.003559036	0.002684188
ASV_2115	0.004117	0.001826489	0.006965544	0.003558004
ASV_2126	0.004032	0.003142077	0.004519788	0.004434323
ASV_2130	0.004185	0.003766566	0.007441741	0.001347383
ASV_2156	0.004043	0.003035912	0.005058694	0.004033102
ASV_2215	0.004131	0.003228981	0.005597706	0.003567037
ASV_2223	0.004094	0.003653153	0.004612932	0.004015113
ASV_2291	0.004114	0.002311056	0.005545075	0.004485094
ASV_2322	0.004124	0.002811950	0.005091014	0.004469177
ASV_2354	0.004097	0.002180421	0.006542458	0.003568250
ASV_2355	0.00403	0.002759052	0.003982326	0.005349449
ASV_2358	0.004013	0.001362272	0.003963725	0.006713822
ASV_2394	0.004092	0.006438627	0.004060485	0.001777486
ASV_2420	0.003948	0.009016870	0.001024311	0.001804160
ASV_2429	0.003974	0.002705609	0.003507883	0.005707736
ASV_2485	0.003978	0.0009115166	0.0010243107	0.0099969302
ASV_2539	0.004053	0.005068377	0.003088976	0.004002616
ASV_2616	0.00406	0.004491389	0.004993300	0.002693898
ASV_2627	0.003944	0.005832070	0.001985784	0.004014368
ASV_2669	0.003986	0.006710582	0.003056656	0.002190476
ASV_2720	0.00417	0.000000000	0.007526476	0.004983081
ASV_2726	0.004336	0.0005009819	0.0102477341	0.0022586556
ASV_2763	0.004107	0.005928639	0.004608518	0.001784889
ASV_2807	0.004006	0.005474488	0.002517750	0.004024368
ASV_2840	0.0041	0.001866709	0.005064962	0.005368720
ASV_2859	0.004209	0.002777562	0.007609486	0.002238848
ASV_2891	0.004054	0.001375070	0.004970730	0.005816759
ASV_1833	0.003928	0.003674776	0.004500880	0.003609097
ASV_1835	0.003834	0.003510814	0.003975208	0.004017402
ASV_1877	0.003976	0.002841500	0.005522505	0.003564970
ASV_1941	0.004016	0.002868761	0.005604041	0.003575962
ASV_1980	0.00384	0.002189676	0.003987822	0.005342242
ASV_1983	0.003911	0.002654142	0.005523542	0.003555509
ASV_2041	0.003956	0.001339218	0.005569096	0.004959852
ASV_2069	0.003867	0.003111951	0.003582403	0.004906792
ASV_2122	0.003977	0.004589158	0.005087500	0.002253335
ASV_2129	0.003992	0.001362272	0.006146460	0.004466022
ASV_2160	0.00381	0.003132158	0.002506142	0.005792385
ASV_2172	0.003964	0.001826489	0.005581502	0.004485094
ASV_2180	0.003945	0.001859549	0.005060627	0.004913444
ASV_2183	0.003868	0.003676871	0.003013734	0.004914224
ASV_2200	0.003892	0.0009617435	0.0045099085	0.0062046242
ASV_2203	0.003989	0.003287120	0.005542571	0.003135866
ASV_2211	0.004181	0.0013822846	0.0107145606	0.0004473072
ASV_2218	0.003974	0.0008885507	0.0065532656	0.0044809453
ASV_2261	0.004035	0.002211787	0.008552621	0.001339426
ASV_2265	0.004072	0.001365727	0.008162017	0.002689091
ASV_2273	0.00385	0.005922928	0.002482775	0.003143246
ASV_2284	0.003906	0.001835831	0.005018712	0.004863989
ASV_2287	0.00373	0.006200012	0.001020649	0.003970680
ASV_2334	0.003803	0.005252156	0.003487455	0.002669383
ASV_2356	0.003927	0.002645551	0.005116110	0.004018275
ASV_2376	0.003922	0.004176349	0.004023082	0.003566087
ASV_2411	0.003913	0.002244935	0.005519801	0.003974374
ASV_2449	0.003608	0.0094094300	0.0005050352	0.0009101003
ASV_2525	0.004021	0.002728838	0.007534422	0.001800788
ASV_2529	0.004009	0.0005009819	0.0066147610	0.0049109488
ASV_2555	0.003987	0.001843046	0.005608357	0.004510123
ASV_2566	0.004042	0.001325507	0.008139545	0.002661426
ASV_2594	0.003846	0.002690819	0.003514101	0.005334299
ASV_2595	0.003868	0.0009115166	0.0044577761	0.0062350072
ASV_2632	0.003997	0.002865217	0.005556504	0.003569118
ASV_2639	0.003904	0.002254366	0.004569110	0.004888505
ASV_2651	0.00391	0.0009215231	0.0045511020	0.0062567008
ASV_2655	0.004049	0.0041231362	0.0075683156	0.0004550501
ASV_2716	0.004082	0.001953701	0.007609486	0.002682784
ASV_2728	0.004012	0.002741046	0.007068225	0.002227075
ASV_2782	0.003795	0.005381477	0.002480940	0.003521845
ASV_2816	0.003984	0.003589215	0.007034078	0.001329402
ASV_2823	0.003953	0.002761723	0.005099238	0.003999221
ASV_2825	0.00391	0.003716915	0.004027083	0.003985366
ASV_2877	0.003957	0.003700588	0.005075949	0.003094024
ASV_1813	0.003737	0.004201570	0.002520485	0.004488589
ASV_1814	0.003824	0.001001964	0.006493159	0.003976242
ASV_1909	0.003781	0.000000000	0.005530451	0.005812315
ASV_1931	0.003561	0.001001964	0.001010070	0.008669493
ASV_1942	0.003763	0.005579593	0.002562507	0.003148290
ASV_1943	0.003993	0.002955665	0.009023611	0.000000000
ASV_1959	0.00376	0.002741798	0.004544990	0.003994537
ASV_1960	0.003659	0.002764569	0.001002748	0.007209965
ASV_2004	0.003614	0.0044748315	0.0009937942	0.0053741735
ASV_2024	0.003879	0.001880420	0.006586565	0.003168756
ASV_2038	0.003727	0.004449475	0.005377873	0.001354036
ASV_2072	0.00368	0.0008785442	0.0029795786	0.0071822421
ASV_2088	0.003828	0.001412498	0.005586892	0.004484754
ASV_2093	0.003725	0.002300297	0.004036316	0.004837193
ASV_2170	0.003792	0.004651573	0.004487468	0.002237758
ASV_2190	0.003737	0.004591916	0.003039761	0.003580679
ASV_2216	0.003897	0.002334022	0.007571923	0.001786079
ASV_2228	0.003707	0.005315679	0.003550189	0.002255061
ASV_2256	0.003745	0.0009380258	0.0030245139	0.0072725048
ASV_2260	0.003679	0.0009287711	0.0029939973	0.0071141658
ASV_2270	0.003743	0.004959975	0.004018414	0.002252022
ASV_2298	0.003762	0.002277908	0.004083777	0.004925221
ASV_2314	0.003894	0.0004607615	0.0080776134	0.0031440228
ASV_2315	0.003824	0.003215269	0.006030925	0.002224357
ASV_2392	0.003848	0.001462725	0.006540343	0.003540363
ASV_2395	0.003753	0.003151995	0.004552830	0.003555485
ASV_2435	0.003869	0.003746520	0.006080269	0.001780204
ASV_2455	0.003733	0.004866506	0.004530545	0.001800566
ASV_2463	0.003667	0.004170799	0.001511444	0.005317708
ASV_2476	0.003956	0.0004277892	0.0092027421	0.0022388482
ASV_2513	0.00377	0.002267901	0.004589436	0.004451313
ASV_2657	0.003787	0.003589376	0.005086623	0.002686155
ASV_2697	0.003727	0.002641183	0.004542229	0.003997817
ASV_2768	0.003843	0.001502946	0.006000537	0.004026672
ASV_2777	0.003792	0.004243797	0.004451455	0.002682106
ASV_2820	0.00371	0.004053681	0.002569701	0.004506751
ASV_2892	0.003789	0.0008877989	0.0055968468	0.0048812932
ASV_2909	0.003785	0.0009115166	0.0051043510	0.0053398430
ASV_1939	0.003387	0.008828533	0.000000000	0.001333551
ASV_1976	0.00365	0.001744041	0.006087365	0.003119408
ASV_1989	0.003672	0.0008555784	0.0079924371	0.0021673732
ASV_1999	0.003721	0.002788232	0.006140345	0.002235353
ASV_2000	0.003478	0.006682324	0.001505048	0.002245814
ASV_2031	0.003571	0.003118935	0.003991280	0.003603776
ASV_2044	0.003475	0.005336458	0.001514076	0.003574340
ASV_2046	0.003584	0.0009115166	0.0039644244	0.0058763093
ASV_2070	0.003481	0.001720411	0.002027058	0.006695833
ASV_2079	0.003791	0.000000000	0.008709868	0.002662953
ASV_2113	0.003675	0.0022351045	0.0079008841	0.0008889613
ASV_2121	0.003574	0.001388781	0.004061336	0.005272512
ASV_2124	0.003704	0.003211814	0.006562160	0.001337359
ASV_2149	0.00338	0.0073794847	0.0005050352	0.0022550614
ASV_2152	0.003502	0.004398672	0.002946536	0.003161013
ASV_2162	0.003581	0.001306333	0.004527735	0.004907891
ASV_2192	0.003525	0.003149989	0.002525772	0.004898430
ASV_2206	0.003647	0.003675367	0.004588634	0.002677199
ASV_2217	0.00361	0.003078226	0.005483788	0.002266953
ASV_2248	0.003445	0.008285148	0.002051254	0.000000000
ASV_2276	0.003734	0.002925451	0.005588696	0.002688973
ASV_2337	0.003509	0.003515847	0.002528432	0.004482713
ASV_2342	0.003623	0.001729578	0.005569992	0.003570531
ASV_2362	0.003883	0.000450755	0.011197271	0.000000000
ASV_2366	0.003538	0.0008877989	0.0034649836	0.0062610531
ASV_2405	0.003676	0.001452719	0.005544375	0.004031257
ASV_2409	0.003648	0.002334022	0.005037309	0.003571958
ASV_2471	0.003572	0.0004277014	0.0040659508	0.0062229012
ASV_2515	0.003586	0.004724766	0.002026127	0.004007378
ASV_2520	0.003697	0.002705121	0.006606017	0.001779767
ASV_2523	0.003519	0.003995873	0.002548267	0.004012177
ASV_2583	0.003469	0.0004370438	0.0015050476	0.0084638125
ASV_2602	0.003687	0.000901510	0.007017807	0.003142637
ASV_2625	0.003623	0.003178754	0.004552238	0.003137611
ASV_2660	0.003588	0.003111863	0.004531472	0.003122134
ASV_2738	0.00357	0.0067514659	0.0035024175	0.0004550501
ASV_2779	0.003652	0.0064853836	0.0035644263	0.0009059515
ASV_2799	0.003552	0.001744041	0.003960967	0.004951481
ASV_2871	0.003548	0.0008740877	0.0035502613	0.0062197436
ASV_2894	0.003516	0.0004370438	0.0030029507	0.0071092677
ASV_1952	0.003545	0.001382285	0.006144706	0.003107302
ASV_1958	0.003504	0.002214145	0.006066154	0.002231974
ASV_2080	0.003442	0.0009215231	0.0040238044	0.0053795904
ASV_2104	0.003496	0.002354229	0.004987804	0.003146981
ASV_2112	0.00347	0.003676031	0.004535757	0.002199409
ASV_2127	0.003479	0.003556316	0.005084796	0.001794476
ASV_2133	0.003476	0.003188848	0.004555387	0.002683097
ASV_2134	0.003344	0.003530222	0.002469256	0.004032789
ASV_2140	0.003434	0.004157055	0.002535830	0.003608461
ASV_2141	0.003544	0.002374242	0.005575030	0.002683215
ASV_2163	0.00352	0.002714537	0.005578117	0.002266953
ASV_2164	0.00339	0.005409060	0.002530365	0.002231974
ASV_2196	0.003479	0.002786050	0.004532372	0.003118976
ASV_2219	0.003471	0.001349224	0.004587084	0.004475484
ASV_2244	0.003472	0.003049359	0.005102623	0.002262804
ASV_2247	0.003396	0.002212642	0.003557308	0.004417987
ASV_2286	0.003396	0.0088148971	0.0004807369	0.0008912426
ASV_2305	0.00336	0.001866797	0.001537368	0.006674893
ASV_2340	0.003395	0.002184614	0.004466800	0.003533588
ASV_2351	0.003491	0.002682067	0.005545930	0.002243947
ASV_2352	0.003449	0.001839536	0.004012918	0.004495555
ASV_2397	0.003483	0.003797444	0.003959034	0.002692899
ASV_2482	0.00343	0.0009115166	0.0039860940	0.0053916629
ASV_2530	0.00329	0.0066684223	0.0005130573	0.0026889726
ASV_2550	0.00349	0.003627220	0.005063955	0.001778577
ASV_2557	0.003578	0.002334022	0.006588084	0.001811903
ASV_2560	0.003182	0.0090278359	0.0005192755	0.0000000000
ASV_2565	0.003293	0.005205697	0.001999303	0.002675041
ASV_2573	0.003515	0.0008554027	0.0065631671	0.0031267190
ASV_2584	0.003388	0.002199682	0.003025520	0.004939054
ASV_2591	0.003271	0.0073970906	0.0015256845	0.0008900519
ASV_2607	0.003707	0.0005009819	0.0106199795	0.0000000000
ASV_2654	0.003471	0.001362272	0.005023402	0.004028391
ASV_2685	0.003413	0.002237863	0.003978147	0.004022010
ASV_2748	0.003508	0.002440972	0.004060410	0.004023078
ASV_2754	0.003494	0.001890427	0.004090971	0.004499340
ASV_2791	0.003382	0.005476260	0.002016479	0.002653029
ASV_2801	0.003504	0.001850294	0.004628148	0.004032666
ASV_2802	0.003437	0.002761059	0.003520498	0.004030266
ASV_2812	0.003487	0.001809322	0.005523537	0.003128778
ASV_2854	0.003354	0.002313095	0.001498829	0.006249781
ASV_2870	0.003499	0.003123245	0.006037420	0.001337359
ASV_2896	0.003647	0.0005009819	0.0086303634	0.0018090858
ASV_2908	0.00348	0.000000000	0.005529556	0.004910486
ASV_2913	0.003422	0.002720839	0.004001235	0.003543735
ASV_1997	0.003339	0.001388781	0.005029282	0.003597760
ASV_2017	0.003445	0.0033661993	0.0065205348	0.0004473072
ASV_2022	0.003305	0.002276580	0.004062343	0.003576984
ASV_2057	0.003199	0.003111863	0.002463867	0.004022087
ASV_2060	0.003293	0.001823033	0.004026437	0.004029730
ASV_2105	0.003209	0.004007749	0.002520485	0.003098154
ASV_2153	0.003348	0.0004277014	0.0060534948	0.0035642195
ASV_2207	0.003248	0.002213970	0.003062152	0.004468980
ASV_2221	0.003289	0.002270083	0.004452484	0.003143487
ASV_2227	0.00327	0.004459759	0.003560840	0.001790542
ASV_2233	0.0031	0.004295699	0.000000000	0.005005552
ASV_2238	0.00329	0.002639840	0.004550095	0.002681348
ASV_2240	0.003105	0.0043191035	0.0005130573	0.0044814820
ASV_2306	0.003408	0.001840288	0.006582204	0.001801879
ASV_2326	0.003321	0.0035434445	0.0055093281	0.0009101003
ASV_2336	0.003143	0.003003340	0.002012715	0.004414179
ASV_2365	0.003234	0.000000000	0.003559081	0.006142937
ASV_2370	0.00318	0.002211963	0.001520295	0.005806858
ASV_2377	0.003276	0.003113473	0.004007729	0.002706104
ASV_2388	0.003322	0.003196008	0.004968174	0.001800566
ASV_2531	0.003424	0.001883267	0.006594302	0.001794913
ASV_2570	0.003295	0.002668429	0.004525284	0.002692031
ASV_2574	0.00325	0.001776262	0.003505072	0.004467450
ASV_2610	0.003376	0.002390745	0.005062355	0.002673605
ASV_2624	0.003278	0.003593408	0.003988723	0.002253335
ASV_2634	0.003283	0.0053941393	0.0035642479	0.0008912426
ASV_2652	0.003243	0.003159298	0.002992269	0.003578829
ASV_2661	0.003241	0.003612093	0.002526779	0.003585232
ASV_2691	0.003363	0.002832157	0.004576304	0.002679289
ASV_2722	0.003402	0.000000000	0.007533598	0.002671546
ASV_2835	0.003205	0.0056564519	0.0030674132	0.0008912426
ASV_2845	0.003274	0.001283280	0.004546612	0.003992768
ASV_2883	0.003307	0.002290291	0.004500880	0.003129554
ASV_2886	0.003269	0.002374242	0.002564311	0.004868020
ASV_2081	0.003092	0.000000000	0.002998487	0.006278461
ASV_2158	0.002969	0.0084272335	0.0004807369	0.0000000000
ASV_2174	0.003131	0.002424469	0.001533707	0.005434877
ASV_2187	0.003102	0.002779065	0.002551799	0.003974928
ASV_2208	0.0031	0.002250734	0.003037026	0.004011527
ASV_2212	0.003095	0.002250822	0.002984353	0.004049438
ASV_2268	0.003108	0.002281036	0.003023614	0.004019270
ASV_2297	0.00308	0.002281036	0.002957316	0.004002815
ASV_2300	0.003147	0.002763850	0.003543067	0.003134776
ASV_2307	0.003181	0.002280090	0.005049790	0.002212465
ASV_2324	0.003122	0.004016164	0.004019136	0.001331683
ASV_2330	0.003128	0.003627132	0.003051266	0.002705963
ASV_2333	0.003097	0.004005479	0.003039761	0.002246369
ASV_2374	0.003144	0.003816954	0.002509728	0.003106111
ASV_2382	0.003142	0.003212566	0.003551090	0.002661085
ASV_2386	0.003085	0.004123081	0.002008225	0.003124215
ASV_2442	0.003037	0.001753208	0.001514076	0.005844746
ASV_2453	0.002851	0.008554027	0.000000000	0.000000000
ASV_2477	0.003143	0.0005009819	0.0035582081	0.0053695931
ASV_2496	0.003184	0.001375070	0.005065888	0.003111451
ASV_2544	0.003259	0.001923487	0.006063446	0.001788601
ASV_2545	0.003047	0.0009215231	0.0024745434	0.0057443347
ASV_2568	0.003155	0.003532261	0.004583966	0.001347383
ASV_2575	0.003091	0.002797575	0.002481768	0.003992232
ASV_2612	0.003183	0.004148409	0.004054192	0.001346293
ASV_2667	0.00302	0.005696268	0.002028991	0.001333551
ASV_2671	0.003204	0.003196848	0.005049790	0.001365150
ASV_2686	0.002927	0.0068893291	0.0010010190	0.0008900519
ASV_2709	0.003152	0.001767095	0.004547619	0.003140115
ASV_2760	0.003281	0.001502946	0.006583933	0.001755911
ASV_2762	0.003194	0.003333227	0.003536671	0.002710666
ASV_2785	0.003068	0.004465489	0.002519479	0.002220208
ASV_2805	0.0031	0.001859549	0.002524147	0.004914857
ASV_2903	0.003222	0.0009617435	0.0055699967	0.0031341167
ASV_2181	0.002901	0.006477398	0.000000000	0.002225130
ASV_2220	0.003058	0.002334022	0.005051723	0.001787170
ASV_2303	0.003014	0.001462725	0.004005903	0.003574680
ASV_2364	0.003016	0.000000000	0.005461525	0.003586868
ASV_2367	0.003133	0.000000000	0.007168415	0.002231205
ASV_2375	0.003143	0.001001964	0.006633848	0.001793600
ASV_2381	0.003054	0.001883267	0.005033670	0.002245932
ASV_2384	0.003028	0.001422505	0.004081844	0.003579483
ASV_2401	0.003023	0.001876052	0.004538412	0.002654242
ASV_2412	0.002981	0.001375070	0.003594012	0.003975151
ASV_2494	0.003001	0.001462725	0.003973479	0.003567614
ASV_2559	0.002944	0.003091762	0.003063128	0.002676908
ASV_2586	0.002956	0.002672061	0.003543896	0.002651616
ASV_2606	0.003003	0.0004607615	0.0045350578	0.0040117490
ASV_2663	0.002989	0.001349224	0.004013925	0.003605089
ASV_2699	0.002963	0.003625140	0.003020852	0.002243651
ASV_2701	0.002925	0.001301789	0.003460316	0.004013468
ASV_2706	0.002929	0.004025668	0.002532093	0.002229478
ASV_2719	0.002923	0.0009215231	0.0029167417	0.0049311617
ASV_2740	0.003004	0.001365727	0.004516149	0.003129432
ASV_2895	0.003109	0.0004370438	0.0071163131	0.0017744279
ASV_2897	0.003196	0.0000000000	0.0087005401	0.0008878708
ASV_2226	0.0028	0.002664148	0.003499033	0.002235353
ASV_2245	0.002696	0.001752632	0.001523956	0.004811155
ASV_2328	0.002818	0.002717134	0.003511549	0.002225130
ASV_2344	0.002791	0.002622410	0.003534738	0.002214769
ASV_2357	0.002995	0.0004507550	0.0080907124	0.0004450259
ASV_2404	0.00272	0.005362879	0.001001019	0.001796003
ASV_2410	0.003018	0.0015029458	0.0066580615	0.0008923332
ASV_2431	0.002716	0.002632329	0.001481756	0.004034316
ASV_2444	0.002842	0.0009215231	0.0035653299	0.0040382006
ASV_2447	0.002822	0.001729578	0.004500849	0.002235353
ASV_2457	0.002785	0.002194796	0.003495371	0.002663921
ASV_2459	0.002756	0.003541941	0.002937379	0.001787947
ASV_2464	0.002829	0.002585244	0.005023693	0.000877410
ASV_2493	0.002842	0.001793516	0.004039051	0.002693121
ASV_2500	0.002903	0.001462725	0.005022686	0.002222703
ASV_2507	0.002812	0.002738005	0.003003877	0.002693676
ASV_2514	0.002804	0.002708825	0.003475562	0.002227075
ASV_2516	0.00289	0.0005009819	0.0045683539	0.0036013354
ASV_2519	0.002763	0.003560699	0.002465799	0.002261078
ASV_2540	0.002812	0.001817146	0.003510929	0.003109384
ASV_2547	0.002725	0.008173824	0.000000000	0.000000000
ASV_2562	0.002572	0.0072709232	0.0000000000	0.0004450259
ASV_2564	0.002749	0.003574059	0.002007428	0.002664358
ASV_2601	0.00284	0.0004370438	0.0040507348	0.0040333245
ASV_2608	0.002972	0.001462725	0.006108928	0.001345102
ASV_2609	0.002788	0.002685596	0.002533719	0.003145668
ASV_2622	0.00277	0.003113902	0.002553657	0.002643658
ASV_2628	0.002909	0.0032196381	0.0050554907	0.0004509014
ASV_2629	0.00281	0.002286586	0.002553603	0.003589381
ASV_2635	0.002897	0.004358157	0.002556289	0.001775742
ASV_2641	0.002823	0.004951311	0.003517941	0.000000000
ASV_2653	0.002873	0.001372278	0.004562581	0.002682875
ASV_2708	0.002678	0.004705681	0.001984858	0.001342144
ASV_2715	0.002779	0.001329299	0.002540116	0.004467886
ASV_2733	0.002905	0.000000000	0.005585194	0.003128877
ASV_2758	0.002821	0.0009287711	0.0035144085	0.0040209962
ASV_2786	0.002821	0.0005009819	0.0030013285	0.0049610926
ASV_2814	0.002781	0.002277332	0.002039570	0.004025482
ASV_2827	0.002904	0.001316252	0.005604900	0.001790128
ASV_2843	0.002822	0.001720236	0.004518056	0.002228165
ASV_2861	0.002939	0.0018997692	0.0060292945	0.0008885248
ASV_2872	0.002795	0.001301877	0.003543067	0.003541553
ASV_2878	0.00277	0.002161912	0.003000322	0.003148172
ASV_2090	0.002731	0.001412498	0.004541253	0.002238412
ASV_2138	0.002652	0.0049783182	0.0025278082	0.0004509014
ASV_2236	0.00259	0.0004277014	0.0015220230	0.0058199219
ASV_2274	0.002563	0.0009286833	0.0009614737	0.0058000014
ASV_2309	0.002547	0.002194796	0.001018093	0.004427360
ASV_2363	0.002732	0.000000000	0.004571814	0.003623806
ASV_2369	0.002579	0.000000000	0.000000000	0.007735852
ASV_2398	0.002641	0.003182873	0.002519786	0.002221422
ASV_2418	0.002729	0.001930647	0.003560765	0.002696079
ASV_2425	0.002707	0.0009215231	0.0040560938	0.0031443551
ASV_2446	0.002645	0.001301789	0.003522431	0.003109506
ASV_2456	0.002701	0.001329211	0.004560055	0.002213242
ASV_2467	0.002622	0.001329299	0.002507871	0.004028517
ASV_2486	0.002694	0.001857542	0.003072879	0.003152715
ASV_2512	0.002644	0.002276580	0.002533897	0.003120721
ASV_2524	0.002704	0.001857367	0.003600230	0.002654460
ASV_2553	0.002599	0.004033386	0.001519466	0.002243651
ASV_2576	0.002666	0.003100440	0.003545825	0.001352704
ASV_2592	0.002635	0.002204891	0.003482787	0.002216059
ASV_2681	0.002633	0.003124822	0.003014456	0.001759282
ASV_2714	0.002687	0.000450755	0.004943875	0.002666761
ASV_2746	0.002708	0.002837795	0.003506079	0.001780204
ASV_2773	0.00267	0.002287250	0.003504146	0.002219554
ASV_2774	0.002684	0.0005009819	0.0039834308	0.0035670366
ASV_2818	0.002674	0.002247030	0.003563322	0.002210184
ASV_2839	0.002604	0.002681476	0.002011887	0.003119944
ASV_2842	0.002454	0.0064616277	0.0000000000	0.0009000761
ASV_2862	0.002712	0.001365815	0.004549552	0.002219332
ASV_2874	0.002642	0.0008555784	0.0034792239	0.0035902394
ASV_2893	0.002639	0.000000000	0.003464984	0.004451313
ASV_2912	0.002728	0.0004370438	0.0055144332	0.0022336268
ASV_2914	0.002848	0.0008740877	0.0076689920	0.0000000000
ASV_2178	0.002735	0.002504910	0.005699594	0.000000000
ASV_2262	0.002502	0.002003928	0.001018093	0.004483855
ASV_2269	0.002411	0.0035597715	0.0009992905	0.0026745040
ASV_2372	0.00251	0.003746520	0.002011089	0.001772901
ASV_2387	0.002551	0.001462725	0.003518738	0.002670910
ASV_2402	0.002448	0.003189424	0.001509716	0.002643781
ASV_2434	0.002477	0.0008978054	0.0025114565	0.0040207967
ASV_2448	0.002468	0.002589350	0.002546409	0.002266953
ASV_2503	0.002436	0.003099850	0.001995842	0.002212051
ASV_2506	0.002573	0.0009517369	0.0045304651	0.0022363446
ASV_2558	0.002532	0.0008885507	0.0040281877	0.0026785119
ASV_2579	0.002476	0.001785604	0.002498120	0.003145254
ASV_2589	0.002505	0.001757088	0.003501665	0.002255838
ASV_2590	0.002502	0.001711069	0.004023626	0.001770834
ASV_2630	0.002506	0.001365727	0.003476569	0.002675695
ASV_2643	0.002558	0.0005009819	0.0045125633	0.0026616398
ASV_2649	0.002486	0.002245111	0.002545403	0.002667538
ASV_2670	0.00266	0.0014225050	0.0061065191	0.0004509014
ASV_2687	0.002492	0.002171743	0.003504350	0.001800152
ASV_2698	0.002595	0.0008740877	0.0055545714	0.0013574075
ASV_2724	0.00264	0.0004607615	0.0061189555	0.0013398627
ASV_2735	0.002674	0.00000000	0.00802198	0.00000000
ASV_2741	0.002408	0.005876469	0.000000000	0.001346829
ASV_2750	0.002551	0.001452719	0.003515830	0.002683843
